Name,Price,Mrp,Discount,Brand,Link,SKU_code,Path,Category 1,Category 2,Category 3,Category 4,Category 5,Product Type,Product Line,Model,UOM,Country of Origin,Sales Unit,Weight/ Volume UOM,Weight/ Volume,Shape,Series,Manufacturer/Importer Name,Manufacturer/Importer Address,Finish,Coverage Area/Box/SQMT,Base Material,Thickness,Module,Material Category,Material Description,External Material Group,Wattage,Type/ Mounting Type,Sub Brand,Fitment,Warranty,KEY,PASSWORD,FINGER PRINT,RFID CARD,Avg.Weight in KG/LTR/GM,Dimension/ Size,Wire Grade,Wire Length (Meter),BLUETOOTH,Pattern,Coverage Area/Box/SFT,Pack Size,Colour Family,Core,Colour Name(CCT),Series/Sub brands,Current Rating(AMP),Wire Area (sq. mm),Lumen,IOT,Size (Cut out) MM,Breaking Capacity,Pole,Way,Assembly Required,Assembly Type,What is in the Box,Product Care Instructions,Style,Age Range (Description),Special Feature,Number of Pcs,Size,Load Capacity,Metal Type,Noise,Steel Grade,Maximum Weight Recommendation,Angle,Occasion,Room Type,Surface Recommendation,Item Firmness Description
jcpl coral texture nappy bowl 16 cm,₹299.01,₹363.00,18%,JCPL,https://www.hippostores.com/jcpl-coral-texture-nappy-bowl-16-cm-model-43100962/product/6500003349,6500003349,home and kitchen (hnk) > kitchen & dining > dinnerware > CERAMIC BOWLS,home and kitchen (hnk),kitchen & dining,dinnerware,CERAMIC BOWLS,,CERAMIC BOWLS,DINNERWARE,43100962,PCE,India,PCE,KGM,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jcpl ground texture orion milk mug,₹264.99,₹332.00,20%,JCPL,https://www.hippostores.com/jcpl-ground-texture-orion-milk-mug-model-43100761/product/6500003337,6500003337,home and kitchen (hnk) > kitchen & dining > dinnerware > CERAMIC MUGS,home and kitchen (hnk),kitchen & dining,dinnerware,CERAMIC MUGS,,CERAMIC MUGS,DINNERWARE,43100761,PCE,India,PCE,KGM,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clay craft melissa ss double wall bottle 700 ml,₹799.03,₹1099.00,27%,CLAY CRAFT,https://www.hippostores.com/clay-craft-melissa-ss-double-wall-bottle-700-ml-model-melissa-700/product/6500003537,6500003537,home and kitchen (hnk) > kitchen & dining > bottle & flask > FLASKS,home and kitchen (hnk),kitchen & dining,bottle & flask,FLASKS,,FLASKS,BOTTLE & FLASK,MELISSA 700,PCE,India,PCE,KGM,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clay craft melissa ss double wall bottle 900 ml,₹898.97,₹1249.00,28%,CLAY CRAFT,https://www.hippostores.com/clay-craft-melissa-ss-double-wall-bottle-900-ml-model-melissa-900/product/6500003536,6500003536,home and kitchen (hnk) > kitchen & dining > bottle & flask > FLASKS,home and kitchen (hnk),kitchen & dining,bottle & flask,FLASKS,,FLASKS,BOTTLE & FLASK,MELISSA 900,PCE,India,PCE,KGM,0.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jcpl ground texture coupe muse bowl 19 cm,₹580,₹736.00,21%,JCPL,https://www.hippostores.com/jcpl-ground-texture-coupe-muse-bowl-19-cm-model-43109061/product/6500003339,6500003339,home and kitchen (hnk) > kitchen & dining > dinnerware > CERAMIC BOWLS,home and kitchen (hnk),kitchen & dining,dinnerware,CERAMIC BOWLS,,CERAMIC BOWLS,DINNERWARE,43109061,PCE,India,PCE,KGM,0.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jcpl ground texture platter roma big,₹1399.04,₹1801.00,22%,JCPL,https://www.hippostores.com/jcpl-ground-texture-platter-roma-big-model-43107161/product/6500003341,6500003341,home and kitchen (hnk) > kitchen & dining > dinnerware > PLATTERS,home and kitchen (hnk),kitchen & dining,dinnerware,PLATTERS,,PLATTERS,DINNERWARE,43107161,PCE,India,PCE,KGM,0.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jcpl alice milk mug 1 pc,₹229,₹289.00,21%,JCPL,https://www.hippostores.com/jcpl-alice-milk-mug-1-pc-model-zest/product/6500003380,6500003380,home and kitchen (hnk) > kitchen & dining > dinnerware > CERAMIC MUGS,home and kitchen (hnk),kitchen & dining,dinnerware,CERAMIC MUGS,,CERAMIC MUGS,DINNERWARE,ZEST,PCE,India,PCE,KGM,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clay craft georgian cup saucer set 12 pcs,₹2598.93,₹3269.00,21%,CLAY CRAFT,https://www.hippostores.com/clay-craft-georgian-cup-saucer-set-12-pcs-model-ebony/product/6500003383,6500003383,home and kitchen (hnk) > kitchen & dining > dinnerware > CERAMIC TEA SETS,home and kitchen (hnk),kitchen & dining,dinnerware,CERAMIC TEA SETS,,CERAMIC TEA SETS,DINNERWARE,EBONY,PCE,India,PCE,KGM,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jcpl ground texture nappy bowl 16 cm,₹299.01,₹363.00,18%,JCPL,https://www.hippostores.com/jcpl-ground-texture-nappy-bowl-16-cm-model-43100961/product/6500003340,6500003340,home and kitchen (hnk) > kitchen & dining > dinnerware > CERAMIC BOWLS,home and kitchen (hnk),kitchen & dining,dinnerware,CERAMIC BOWLS,,CERAMIC BOWLS,DINNERWARE,43100961,PCE,India,PCE,KGM,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clay craft zing milk mug 1 pc,₹199,₹236.00,16%,CLAY CRAFT,https://www.hippostores.com/clay-craft-zing-milk-mug-1-pc-model-carpet/product/6500003382,6500003382,home and kitchen (hnk) > kitchen & dining > dinnerware > CERAMIC MUGS,home and kitchen (hnk),kitchen & dining,dinnerware,CERAMIC MUGS,,CERAMIC MUGS,DINNERWARE,CARPET,PCE,India,PCE,KGM,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jcpl ground texture platter roma medium,₹1098.99,₹1400.00,22%,JCPL,https://www.hippostores.com/jcpl-ground-texture-platter-roma-medium-model-43107261/product/6500003342,6500003342,home and kitchen (hnk) > kitchen & dining > dinnerware > PLATTERS,home and kitchen (hnk),kitchen & dining,dinnerware,PLATTERS,,PLATTERS,DINNERWARE,43107261,PCE,India,PCE,KGM,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clay craft pride milk mug 1 pc,₹199,₹236.00,16%,CLAY CRAFT,https://www.hippostores.com/clay-craft-pride-milk-mug-1-pc-model-carpet/product/6500003381,6500003381,home and kitchen (hnk) > kitchen & dining > dinnerware > CERAMIC MUGS,home and kitchen (hnk),kitchen & dining,dinnerware,CERAMIC MUGS,,CERAMIC MUGS,DINNERWARE,CARPET,PCE,India,PCE,KGM,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jcpl coral texture coupe plate 27 cm,₹499.02,₹633.00,21%,JCPL,https://www.hippostores.com/jcpl-coral-texture-coupe-plate-27-cm-model-43100262/product/6500003343,6500003343,home and kitchen (hnk) > kitchen & dining > dinnerware > CERAMIC PLATES,home and kitchen (hnk),kitchen & dining,dinnerware,CERAMIC PLATES,,CERAMIC PLATES,DINNERWARE,43100262,PCE,India,PCE,KGM,0.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
