Name,Price,Mrp,Discount,Brand,Link,SKU_code,Path,Category 1,Category 2,Category 3,Category 4,Category 5,Product Type,Product Line,Model,UOM,Country of Origin,Sales Unit,Weight/ Volume UOM,Weight/ Volume,Shape,Series,Manufacturer/Importer Name,Manufacturer/Importer Address,Finish,Coverage Area/Box/SQMT,Base Material,Thickness,Module,Material Category,Material Description,External Material Group,Wattage,Type/ Mounting Type,Sub Brand,Fitment,Warranty,KEY,PASSWORD,FINGER PRINT,RFID CARD,Avg.Weight in KG/LTR/GM,Dimension/ Size,Wire Grade,Wire Length (Meter),BLUETOOTH,Pattern,Coverage Area/Box/SFT,Pack Size,Colour Family,Core,Colour Name(CCT),Series/Sub brands,Current Rating(AMP),Wire Area (sq. mm),Lumen,IOT,Size (Cut out) MM,Breaking Capacity,Pole,Way,Assembly Required,Assembly Type,What is in the Box,Product Care Instructions,Style,Age Range (Description),Special Feature,Number of Pcs,Size,Load Capacity,Metal Type,Noise,Steel Grade,Maximum Weight Recommendation,Angle,Occasion,Room Type,Surface Recommendation,Item Firmness Description
fevicol heatx - 500 ml,₹259.07,₹315.00,18%,FEVICOL,https://www.hippostores.com/fevicol-heatx-500-ml-model-fsr843050000001/product/7000000197,7000000197,wood materials (wmt) > ancillaries > wood adhesive > Rubber Based,wood materials (wmt),ancillaries,wood adhesive,Rubber Based,,RUBBER BASED,WOOD ADHESIVE,FSR843050000001,PCE,India,PCE,KGM,0.45,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,RUBBER BASED,,,,,,,,HEATX,,,,,,,0.5 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fevicol heatx - 5 lt,₹2339.49,₹2700.00,13%,FEVICOL,https://www.hippostores.com/fevicol-heatx-5-lt-model-fsr843000500000/product/7000000201,7000000201,wood materials (wmt) > ancillaries > wood adhesive > Rubber Based,wood materials (wmt),ancillaries,wood adhesive,Rubber Based,,RUBBER BASED,WOOD ADHESIVE,FSR843000500000,PCE,India,PCE,KGM,4.3,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,RUBBER BASED,,,,,,,,HEATX,,,,,,,5 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fevicol heatx - 1 lt,₹502.09,₹610.00,18%,FEVICOL,https://www.hippostores.com/fevicol-heatx-1-lt-model-fsr843000100002/product/7000000200,7000000200,wood materials (wmt) > ancillaries > wood adhesive > Rubber Based,wood materials (wmt),ancillaries,wood adhesive,Rubber Based,,RUBBER BASED,WOOD ADHESIVE,FSR843000100002,PCE,India,PCE,KGM,0.865,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,RUBBER BASED,,,,,,,,HEATX,,,,,,,10 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fevicol marine - 20 kg,₹5350.72,₹6460.00,17%,FEVICOL,https://www.hippostores.com/fevicol-marine-20-kg-model-fpa837402000007/product/7000000199,7000000199,wood materials (wmt) > ancillaries > wood adhesive > Water Based,wood materials (wmt),ancillaries,wood adhesive,Water Based,,WATER BASED,WOOD ADHESIVE,FPA837402000007,PCE,India,PCE,KGM,20.0,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,WATER BASED,,,,,,,,MARINE,,,,,,,20 KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fevicol sh - 10 kg,₹2237.75,₹2830.00,21%,FEVICOL,https://www.hippostores.com/fevicol-sh-10-kg-model-fpa800101000004/product/7000000157,7000000157,wood materials (wmt) > ancillaries > wood adhesive > Water Based,wood materials (wmt),ancillaries,wood adhesive,Water Based,,WATER BASED,WOOD ADHESIVE,FPA800101000004,PCE,India,PCE,KGM,10.0,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,WATER BASED,,,,,,,,SH,,,,,,,10 KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fevicol probond - 1 kg,₹362.32,₹460.00,21%,FEVICOL,https://www.hippostores.com/fevicol-probond-1-kg-model-fpa844800100000/product/7000000210,7000000210,wood materials (wmt) > ancillaries > wood adhesive > Water Based,wood materials (wmt),ancillaries,wood adhesive,Water Based,,WATER BASED,WOOD ADHESIVE,FPA844800100000,PCE,India,PCE,KGM,1.0,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,WATER BASED,,,,,,,,PROBOND,,,,,,,1 KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fevicol hi-per - 10 kg,₹3153.89,₹3710.00,15%,FEVICOL,https://www.hippostores.com/fevicol-hi-per-10-kg-model-fpa843801000000/product/7000000207,7000000207,wood materials (wmt) > ancillaries > wood adhesive > Water Based,wood materials (wmt),ancillaries,wood adhesive,Water Based,,WATER BASED,WOOD ADHESIVE,FPA843801000000,PCE,India,PCE,KGM,10.0,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,WATER BASED,,,,,,,,HI-PER,,,,,,,10 KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fevicol probond - 500 gm,₹205.31,₹264.00,22%,FEVICOL,https://www.hippostores.com/fevicol-probond-500-gm-model-fpa844850000000/product/7000000203,7000000203,wood materials (wmt) > ancillaries > wood adhesive > Water Based,wood materials (wmt),ancillaries,wood adhesive,Water Based,,WATER BASED,WOOD ADHESIVE,FPA844850000000,PCE,India,PCE,KGM,0.5,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,WATER BASED,,,,,,,,PROBOND,,,,,,,0.5 KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fevicol heatx - 2 lt,₹1003.52,₹1130.00,11%,FEVICOL,https://www.hippostores.com/fevicol-heatx-2-lt-model-fsr843000200000/product/7000000202,7000000202,wood materials (wmt) > ancillaries > wood adhesive > Rubber Based,wood materials (wmt),ancillaries,wood adhesive,Rubber Based,,RUBBER BASED,WOOD ADHESIVE,FSR843000200000,PCE,India,PCE,KGM,1.7,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,RUBBER BASED,,,,,,,,HEATX,,,,,,,2 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fevicol sh - 5 kg,₹1176,₹1480.00,21%,FEVICOL,https://www.hippostores.com/fevicol-sh-5-kg-model-fpa800100500004/product/7000000162,7000000162,wood materials (wmt) > ancillaries > wood adhesive > Water Based,wood materials (wmt),ancillaries,wood adhesive,Water Based,,WATER BASED,WOOD ADHESIVE,FPA800100500004,PCE,India,PCE,KGM,5.0,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,WATER BASED,,,,,,,,SH,,,,,,,5 KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actiontesa laminated hdhmr board exterior bsl 16.75mm thick 2440x1220 size fab cream matt,₹3148.66 (₹98.27/SQFT),,,ACTION TESA,https://www.hippostores.com/actiontesa-laminated-hdhmr-board-exterior-bsl-16-75mm-thick-2440x1220-size-fab-cream-matt-model-hd-lr-16-75-e-bb-3406-3406-e-b/product/7000000834,7000000834,wood materials (wmt) > decorative > prelam > HDF BSL,wood materials (wmt),decorative,prelam,HDF BSL,,HDF BSL,PRELAM,HD-LR-16.75-E-BB-3406-3406-E-B,ST,India,ST,KGM,44.2,,,BALAJI ACTION BUILDWELL PVT LT,"C34,C34A to D & C3 C6A TO PLOT 5, ELDECO SIDICUL INDUSTRIAL PARK,SITARGANJ, DISTRICT-UDHAM SINGH NAGAR, UDHAM SINGH NAGAR, SITARGANJ, UT, 262405",MATT,2.9768,HDHMR,16.75 MM,,,,,,,ACTION TESA,,,,,,,,8X4 Ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acts lmtd hdhmr brd extr bsl 05.50mm thick 8x4 size fab cream matt,₹1578.13 (₹49.25/SQFT),,,ACTION TESA,https://www.hippostores.com/acts-lmtd-hdhmr-brd-extr-bsl-05-50mm-thick-8x4-size-fab-cream-matt-model-hd-lr-05-50-e-bb-3406-3406-e-b/product/7000002953,7000002953,wood materials (wmt) > decorative > prelam > HDF BSL,wood materials (wmt),decorative,prelam,HDF BSL,,HDF BSL,PRELAM,HD-LR-05.50-E-BB-3406-3406-E-B,ST,India,ST,KGM,15.36,,,BALAJI ACTION BUILDWELL PVT LT,"C34,C34A to D & C3 C6A TO PLOT 5, ELDECO SIDICUL INDUSTRIAL PARK,SITARGANJ, DISTRICT-UDHAM SINGH NAGAR, UDHAM SINGH NAGAR, SITARGANJ, UT, 262405",MT,2.9768,HDHMR,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
century 12 mm sainik mr 8x4 ply,₹2128.35 (₹66.42/SQFT),,,SAINIK MR,https://www.hippostores.com/century-12-mm-sainik-mr-8x4-ply-model-ppsm1208040t/product/7000000183,7000000183,wood materials (wmt) > plyboards > plywood > MR PLY,wood materials (wmt),plyboards,plywood,MR PLY,,MR PLY,PLYWOOD,PPSM1208040T,ST,India,ST,KGM,22.44,,SAINIK MR,Century Plyboards India Ltd.,"Khasra 72/2,Ghevra Firni Rd,Mundka Industrial Area, Near Ghevra Railway Station, Ghevra, New Delhi, DL, 110081",,2.977,WOOD,12 MM,,,,,,,SAINIK MR,,,,,,,,8X4 Ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kalco aluminium window w1 2253*1678,₹967600,,,KALCO,https://www.hippostores.com/kalco-aluminium-window-w1-2253-1678-model-w1-2253-1678/product/7000005711,7000005711,wood materials (wmt) > doors > metal door > METAL CHAUKHAT,wood materials (wmt),doors,metal door,METAL CHAUKHAT,,METAL CHAUKHAT,METAL DOOR,W1 - 2253*1678,PCE,India,PCE,KGM,45.0,,ALUMINIUM WINDOWS,KALCO ALU SYSTEMS PVT LTD,"GROUND A-12,13 MASOORI GULAWATHI ROAD INDUSTRIAL AREA, GHAZIBAD, UP, 245101",,,ALUMINIUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bhutan tuff gurjan premium (6 ply)exotic crown 8x4 sqft 4mm ( 5 ),₹2333.73 (₹72.83/SQFT),,,BHUTAN TUFF,https://www.hippostores.com/bhutan-tuff-gurjan-premium-6-ply-exotic-crown-8x4-sqft-4mm-5-model-t4hc-5/product/7000003258,7000003258,wood materials (wmt) > decorative > teak veneer > TEAK VENEER,wood materials (wmt),decorative,teak veneer,TEAK VENEER,,TEAK VENEER,TEAK VENEER,T4HC( 5 ),ST,India,ST,KGM,9.05,,TEAK PLY,AMIT DECORATIVE PLYWOOD PVT.LT,"Village Rampur,Tehsil Kharkhoda,, Kharkhoda, Sonipat, Sonipat, HR, 131402",,2.977,WOOD,4 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bhutan tuff gurjan premium (6 ply)exotic crown 8x4 sqft 4mm ( 7 ),₹2333.73 (₹72.83/SQFT),,,BHUTAN TUFF,https://www.hippostores.com/bhutan-tuff-gurjan-premium-6-ply-exotic-crown-8x4-sqft-4mm-7-model-t4hc-7/product/7000003260,7000003260,wood materials (wmt) > decorative > teak veneer > TEAK VENEER,wood materials (wmt),decorative,teak veneer,TEAK VENEER,,TEAK VENEER,TEAK VENEER,T4HC( 7 ),ST,India,ST,KGM,9.05,,TEAK PLY,AMIT DECORATIVE PLYWOOD PVT.LT,"Village Rampur,Tehsil Kharkhoda,, Kharkhoda, Sonipat, Sonipat, HR, 131402",,2.977,WOOD,4 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bhutan tuff gurjan premium (6 ply)exotic crown 8x4 sqft 4mm ( 2 ),₹2333.73 (₹72.83/SQFT),,,BHUTAN TUFF,https://www.hippostores.com/bhutan-tuff-gurjan-premium-6-ply-exotic-crown-8x4-sqft-4mm-2-model-t4hc-2/product/7000003255,7000003255,wood materials (wmt) > decorative > teak veneer > TEAK VENEER,wood materials (wmt),decorative,teak veneer,TEAK VENEER,,TEAK VENEER,TEAK VENEER,T4HC( 2 ),ST,India,ST,KGM,9.05,,TEAK PLY,AMIT DECORATIVE PLYWOOD PVT.LT,"Village Rampur,Tehsil Kharkhoda,, Kharkhoda, Sonipat, Sonipat, HR, 131402",,2.977,WOOD,4 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bhutan tuff gurjan premium (6 ply)exotic crown 8x4 sqft 4mm ( 3 ),₹2333.73 (₹72.83/SQFT),,,BHUTAN TUFF,https://www.hippostores.com/bhutan-tuff-gurjan-premium-6-ply-exotic-crown-8x4-sqft-4mm-3-model-t4hc-3/product/7000003256,7000003256,wood materials (wmt) > decorative > teak veneer > TEAK VENEER,wood materials (wmt),decorative,teak veneer,TEAK VENEER,,TEAK VENEER,TEAK VENEER,T4HC( 3 ),ST,India,ST,KGM,9.05,,TEAK PLY,AMIT DECORATIVE PLYWOOD PVT.LT,"Village Rampur,Tehsil Kharkhoda,, Kharkhoda, Sonipat, Sonipat, HR, 131402",,2.977,WOOD,4 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bhutan tuff gurjan premium (6 ply)exotic crown 8x4 sqft 4mm ( 1 ),₹2333.73 (₹72.83/SQFT),,,BHUTAN TUFF,https://www.hippostores.com/bhutan-tuff-gurjan-premium-6-ply-exotic-crown-8x4-sqft-4mm-1-model-t4hc-1/product/7000003254,7000003254,wood materials (wmt) > decorative > teak veneer > TEAK VENEER,wood materials (wmt),decorative,teak veneer,TEAK VENEER,,TEAK VENEER,TEAK VENEER,T4HC( 1 ),ST,India,ST,KGM,9.05,,TEAK PLY,AMIT DECORATIVE PLYWOOD PVT.LT,"Village Rampur,Tehsil Kharkhoda,, Kharkhoda, Sonipat, Sonipat, HR, 131402",,2.977,WOOD,4 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bhutan tuff gurjan premium (6 ply)exotic crown 8x4 sqft 4mm ( 4 ),₹2333.73 (₹72.83/SQFT),,,BHUTAN TUFF,https://www.hippostores.com/bhutan-tuff-gurjan-premium-6-ply-exotic-crown-8x4-sqft-4mm-4-model-t4hc-4/product/7000003257,7000003257,wood materials (wmt) > decorative > teak veneer > TEAK VENEER,wood materials (wmt),decorative,teak veneer,TEAK VENEER,,TEAK VENEER,TEAK VENEER,T4HC( 4 ),ST,India,ST,KGM,9.05,,TEAK PLY,AMIT DECORATIVE PLYWOOD PVT.LT,"Village Rampur,Tehsil Kharkhoda,, Kharkhoda, Sonipat, Sonipat, HR, 131402",,2.977,WOOD,4 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greenply 12mm film face ply 2440x1220 30kg,₹2822.09 (₹88.07/SQFT),,,GREENPLY,https://www.hippostores.com/greenply-12mm-film-face-ply-2440x1220-30kg/product/7000004476,7000004476,wood materials (wmt) > plyboards > shuttering/ film face ply > 30 KG,wood materials (wmt),plyboards,shuttering/ film face ply,30 KG,,30 KG,SHUTTERING/ FILM FACE PLY,,ST,India,ST,KGM,30.0,,GREENPLY FILM FACE PLY,GREENPLY INDUSTRIES LIMITED,"GODOWN NO 2, F-71 BULAND SHAHAR ROAD, INDUSTRIAL AREA, GHAZIABAD, UP, 201001",,2.977,WOOD,12MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greenply 12 mm film face ply 8x4 - 34 kg,₹3013.35 (₹94.04/SQFT),,,GREENPLY,https://www.hippostores.com/greenply-12-mm-film-face-ply-8x4-34-kg/product/7000004489,7000004489,wood materials (wmt) > plyboards > shuttering/ film face ply > 34 KG,wood materials (wmt),plyboards,shuttering/ film face ply,34 KG,,34 KG,SHUTTERING/ FILM FACE PLY,,ST,India,ST,KGM,34.0,,GPLY FLM FACE PLY,GREENPLY INDUSTRIES LIMITED,"GODOWN NO 2, F-71 BULAND SHAHAR ROAD, INDUSTRIAL AREA, GHAZIABAD, UP, 201001",,2.977,WOOD,12MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trend acry panel 1.4 mm 8x2 tl - 807,₹3981.28,,,TREND,https://www.hippostores.com/trend-acry-panel-1-4-mm-8x2-tl-807-model-tl-807/product/7000004799,7000004799,wood materials (wmt) > decorative > ACRYLIC LAMINATE,wood materials (wmt),decorative,ACRYLIC LAMINATE,,,1.40 MM,ACRYLIC LAMINATE,TL 807,ST,India,ST,KGM,1.5,,ACRY PANEL,TCS MARKETING,"A-6 MANGOLPURI INDL AREA PHASE-II, NORTH WEST DELHI, NEW DELHI, DL, 110083",,,PVC,1.4 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bhutan tuff gurjan premium (6 ply) - exotic crown 8x4 sqft 4mm (8),₹2333.73 (₹72.83/SQFT),,,BHUTAN TUFF,https://www.hippostores.com/bhutan-tuff-gurjan-premium-6-ply-exotic-crown-8x4-sqft-4mm-8-model-t4hc-8/product/7000004536,7000004536,wood materials (wmt) > decorative > teak veneer > TEAK VENEER,wood materials (wmt),decorative,teak veneer,TEAK VENEER,,TEAK VENEER,TEAK VENEER,T4HC - ( 8 ),ST,India,ST,KGM,9.05,,TEAK PLY,AMIT DECORATIVE PLYWOOD PVT.LT,"Village Rampur,Tehsil Kharkhoda,, Kharkhoda, Sonipat, Sonipat, HR, 131402",,2.977,WOOD,4MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bhutan tuff gurjan premium (6 ply) - exotic crown 8x4 sqft 4mm (9),₹2333.73 (₹72.83/SQFT),,,BHUTAN TUFF,https://www.hippostores.com/bhutan-tuff-gurjan-premium-6-ply-exotic-crown-8x4-sqft-4mm-9-model-t4hc-9/product/7000004537,7000004537,wood materials (wmt) > decorative > teak veneer > TEAK VENEER,wood materials (wmt),decorative,teak veneer,TEAK VENEER,,TEAK VENEER,TEAK VENEER,T4HC - ( 9 ),ST,India,ST,KGM,9.05,,TEAK PLY,AMIT DECORATIVE PLYWOOD PVT.LT,"Village Rampur,Tehsil Kharkhoda,, Kharkhoda, Sonipat, Sonipat, HR, 131402",,2.977,WOOD,4MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trend acry panel 1.4 mm 8x2 tl - 804,₹3981.28,,,TREND,https://www.hippostores.com/trend-acry-panel-1-4-mm-8x2-tl-804-model-tl-804/product/7000004796,7000004796,wood materials (wmt) > decorative > ACRYLIC LAMINATE,wood materials (wmt),decorative,ACRYLIC LAMINATE,,,1.40 MM,ACRYLIC LAMINATE,TL 804,ST,India,ST,KGM,1.5,,ACRY PANEL,TCS MARKETING,"A-6 MANGOLPURI INDL AREA PHASE-II, NORTH WEST DELHI, NEW DELHI, DL, 110083",,,PVC,1.4 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trend acry panel 1.4 mm 8x2 tl - 820,₹3981.28,,,TREND,https://www.hippostores.com/trend-acry-panel-1-4-mm-8x2-tl-820-model-tl-820/product/7000004812,7000004812,wood materials (wmt) > decorative > ACRYLIC LAMINATE,wood materials (wmt),decorative,ACRYLIC LAMINATE,,,1.40 MM,ACRYLIC LAMINATE,TL 820,ST,India,ST,KGM,1.5,,ACRY PANEL,TCS MARKETING,"A-6 MANGOLPURI INDL AREA PHASE-II, NORTH WEST DELHI, NEW DELHI, DL, 110083",,,PVC,1.4 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trend acry panel 1.4 mm 8x2 tl - 809,₹3981.28,,,TREND,https://www.hippostores.com/trend-acry-panel-1-4-mm-8x2-tl-809-model-tl-809/product/7000004801,7000004801,wood materials (wmt) > decorative > ACRYLIC LAMINATE,wood materials (wmt),decorative,ACRYLIC LAMINATE,,,1.40 MM,ACRYLIC LAMINATE,TL 809,ST,India,ST,KGM,1.5,,ACRY PANEL,TCS MARKETING,"A-6 MANGOLPURI INDL AREA PHASE-II, NORTH WEST DELHI, NEW DELHI, DL, 110083",,,PVC,1.4 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trend acry panel 1.4 mm 8x2 tl - 802,₹3981.28,,,TREND,https://www.hippostores.com/trend-acry-panel-1-4-mm-8x2-tl-802-model-tl-802/product/7000004794,7000004794,wood materials (wmt) > decorative > ACRYLIC LAMINATE,wood materials (wmt),decorative,ACRYLIC LAMINATE,,,1.40 MM,ACRYLIC LAMINATE,TL 802,ST,India,ST,KGM,1.5,,ACRY PANEL,TCS MARKETING,"A-6 MANGOLPURI INDL AREA PHASE-II, NORTH WEST DELHI, NEW DELHI, DL, 110083",,,PVC,1.4 MM,,WMT,TREND ACRY PANEL 1.4 MM 8X2 TL - 802,TCS MARKETING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trend acry panel 1.4 mm 8x2 tl - 832,₹3981.28,,,TREND,https://www.hippostores.com/trend-acry-panel-1-4-mm-8x2-tl-832-model-tl-832/product/7000004824,7000004824,wood materials (wmt) > decorative > ACRYLIC LAMINATE,wood materials (wmt),decorative,ACRYLIC LAMINATE,,,1.40 MM,ACRYLIC LAMINATE,TL 832,ST,India,ST,KGM,1.5,,ACRY PANEL,TCS MARKETING,"A-6 MANGOLPURI INDL AREA PHASE-II, NORTH WEST DELHI, NEW DELHI, DL, 110083",,,PVC,1.4 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trend louver panel 8 feet x 5 inch 1228,₹885.67,,,TREND,https://www.hippostores.com/trend-louver-panel-8-feet-x-5-inch-1228-model-1228/product/7000004791,7000004791,wood materials (wmt) > decorative > PLASTIC MOULDING LOUVERS,wood materials (wmt),decorative,PLASTIC MOULDING LOUVERS,,,LOUVERS,PLASTIC MOULDING LOUVERS,1228,ST,India,ST,KGM,1.5,,LOUVERS,TCS MARKETING,"A-6 MANGOLPURI INDL AREA PHASE-II, NORTH WEST DELHI, NEW DELHI, DL, 110083",,,CHARCOAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trend acry panel 1.4 mm 8x2 tl - 806,₹3981.28,,,TREND,https://www.hippostores.com/trend-acry-panel-1-4-mm-8x2-tl-806-model-tl-806/product/7000004798,7000004798,wood materials (wmt) > decorative > ACRYLIC LAMINATE,wood materials (wmt),decorative,ACRYLIC LAMINATE,,,1.40 MM,ACRYLIC LAMINATE,TL 806,ST,India,ST,KGM,1.5,,ACRY PANEL,TCS MARKETING,"A-6 MANGOLPURI INDL AREA PHASE-II, NORTH WEST DELHI, NEW DELHI, DL, 110083",,,PVC,1.4 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trend acry panel 1.4 mm 8x2 tl - 811,₹3981.28,,,TREND,https://www.hippostores.com/trend-acry-panel-1-4-mm-8x2-tl-811-model-tl-811/product/7000004803,7000004803,wood materials (wmt) > decorative > ACRYLIC LAMINATE,wood materials (wmt),decorative,ACRYLIC LAMINATE,,,1.40 MM,ACRYLIC LAMINATE,TL 811,ST,India,ST,KGM,1.5,,ACRY PANEL,TCS MARKETING,"A-6 MANGOLPURI INDL AREA PHASE-II, NORTH WEST DELHI, NEW DELHI, DL, 110083",,,PVC,1.4 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trend acry panel 1.4 mm 8x2 tl - 831,₹3981.28,,,TREND,https://www.hippostores.com/trend-acry-panel-1-4-mm-8x2-tl-831-model-tl-831/product/7000004823,7000004823,wood materials (wmt) > decorative > ACRYLIC LAMINATE,wood materials (wmt),decorative,ACRYLIC LAMINATE,,,1.40 MM,ACRYLIC LAMINATE,TL 831,ST,India,ST,KGM,1.5,,ACRY PANEL,TCS MARKETING,"A-6 MANGOLPURI INDL AREA PHASE-II, NORTH WEST DELHI, NEW DELHI, DL, 110083",,,PVC,1.4 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actiontesa laminated hdhmr board exterior osr 07.50mm thick 8x4 size,₹1562.34,,,ACTION TESA,https://www.hippostores.com/actiontesa-laminated-hdhmr-board-exterior-osr-07-50mm-thick-8x4-size/product/7000007292,7000007292,wood materials (wmt) > decorative > prelam > HDF BSB,wood materials (wmt),decorative,prelam,HDF BSB,,,,,ST,India,ST,KGM,13.0,,,MA MANSA ENTERPRISES P.LTD(Dis,"PLOT NO. 369, INDUSTRIAL AREA, PHASE-1, PANCHKULA, HR, 134113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actiontesa laminated hdhmr board exterior raw 07.50mm thick 8x4 size,₹1152.22,,,ACTION TESA,https://www.hippostores.com/actiontesa-laminated-hdhmr-board-exterior-raw-07-50mm-thick-8x4-size/product/7000007293,7000007293,wood materials (wmt) > decorative > prelam > HDF BSB,wood materials (wmt),decorative,prelam,HDF BSB,,,,,ST,India,ST,KGM,13.0,,,MA MANSA ENTERPRISES P.LTD(Dis,"PLOT NO. 369, INDUSTRIAL AREA, PHASE-1, PANCHKULA, HR, 134113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actiontesa laminated hdhmr board exterior raw 11.00 mm thick 8x4 size,₹1768.4,,,ACTION TESA,https://www.hippostores.com/actiontesa-laminated-hdhmr-board-exterior-raw-11-00-mm-thick-8x4-size/product/7000008371,7000008371,wood materials (wmt) > mdf > hdf > HDF,wood materials (wmt),mdf,hdf,HDF,,HDF,HDF,,ST,India,ST,KGM,19.0,,,,,,,WOOD,11 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actiontesa laminated hdhmr board exterior bsb 11.00 mm thick 8x4 size,₹2353.04,,,ACTION TESA,https://www.hippostores.com/actiontesa-laminated-hdhmr-board-exterior-bsb-11-00-mm-thick-8x4-size/product/7000008372,7000008372,wood materials (wmt) > decorative > prelam > HDF BSB,wood materials (wmt),decorative,prelam,HDF BSB,,PRELAM,HDF BSB,,ST,India,ST,KGM,19.0,,,,,,,WOOD,11 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
