Name,Price,Mrp,Discount,Brand,Link,SKU_code,Path,Category 1,Category 2,Category 3,Category 4,Category 5,Product Type,Product Line,Model,UOM,Country of Origin,Sales Unit,Weight/ Volume UOM,Weight/ Volume,Shape,Series,Manufacturer/Importer Name,Manufacturer/Importer Address,Finish,Coverage Area/Box/SQMT,Base Material,Thickness,Module,Material Category,Material Description,External Material Group,Wattage,Type/ Mounting Type,Sub Brand,Fitment,Warranty,KEY,PASSWORD,FINGER PRINT,RFID CARD,Avg.Weight in KG/LTR/GM,Dimension/ Size,Wire Grade,Wire Length (Meter),BLUETOOTH,Pattern,Coverage Area/Box/SFT,Pack Size,Colour Family,Core,Colour Name(CCT),Series/Sub brands,Current Rating(AMP),Wire Area (sq. mm),Lumen,IOT,Size (Cut out) MM,Breaking Capacity,Pole,Way,Assembly Required,Assembly Type,What is in the Box,Product Care Instructions,Style,Age Range (Description),Special Feature,Number of Pcs,Size,Load Capacity,Metal Type,Noise,Steel Grade,Maximum Weight Recommendation,Angle,Occasion,Room Type,Surface Recommendation,Item Firmness Description
berger luxol hi gloss enamel phiroza blue 500ml,₹122.24,₹180.00,32%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-phiroza-blue-500ml-model-f000000160000500/product/4000000138,4000000138,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000000160000500,PCE,India,PCE,KGM,0.5,,F00000,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,,,,,,LUXOL ENAMEL,,,,,,,500 ml,,,,,,,,PHIROZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berger luxol hi gloss enamel oxford blue 500ml,₹122.24,₹180.00,32%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-oxford-blue-500ml-model-f000000166000500/product/4000000141,4000000141,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000000166000500,PCE,India,PCE,KGM,0.5,,F00000,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,,,,,,LUXOL ENAMEL,,,,,,,500 ml,,,,,,,,OXFORD BLUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berger luxol hi gloss enamel oxford blue 1ltr,₹232.11,₹348.00,33%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-oxford-blue-1ltr-model-f000000166001000/product/4000000142,4000000142,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000000166001000,PCE,India,PCE,KGM,1.0,,F00000,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,,,,,,LUXOL ENAMEL,,,,,,,1 L,,,,,,,,OXFORD BLUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berger luxol hi gloss enamel bus green 500ml,₹122.24,₹180.00,32%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-bus-green-500ml-model-f000000263000500/product/4000000144,4000000144,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000000263000500,PCE,India,PCE,KGM,0.5,,F00000,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,,,,,,LUXOL ENAMEL,,,,,,,500 ml,,,,,,,,BUS GREEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berger luxol hi gloss enamel oxford blue 4ltr,₹893.72,₹1334.00,33%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-oxford-blue-4ltr-model-f000000166004000/product/4000000143,4000000143,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000000166004000,PCE,India,PCE,KGM,4.83,,F00000,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,,,,,,LUXOL ENAMEL,,,,,,,4 L,,,,,,,,OXFORD BLUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berger luxol hi gloss enamel smalls-cherry-200ml,₹77.7,₹101.00,23%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-smalls-cherry-200ml-model-f000040416000200/product/4000000211,4000000211,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000040416000200,PCE,India,PCE,KGM,0.2,,F00004,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,,,,,,LUXOL ENAMEL,,,,,,,200 ml,,,,,,,,CHERRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berger luxol hi gloss enamel smalls brown 200ml,₹75.05,₹98.00,23%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-smalls-brown-200ml-model-f000040401000200/product/4000000208,4000000208,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000040401000200,PCE,India,PCE,KGM,0.2,,F00004,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,PSC,BERGER LUXOL HI GLOSS SMALLS-BRN-200 ML,BERGER PAINTS,,,LUXOL ENAMEL,,,,,,,200 ml,,,,,,,,BROWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berger luxol hi gloss enamel smalls-golden brown 200ml,₹75.05,₹98.00,23%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-smalls-golden-brown-200ml-model-f000040432000200/product/4000000214,4000000214,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000040432000200,PCE,India,PCE,KGM,0.202,,F00004,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,,,,,,LUXOL ENAMEL,,,,,,,200 ml,,,,,,,,GOLDEN BROWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berger luxol hi gloss enamel smalls-phiroza blue 200ml,₹75.05,₹98.00,23%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-smalls-phiroza-blue-200ml-model-f000040160000200/product/4000000193,4000000193,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000040160000200,PCE,India,PCE,KGM,0.2,,F00004,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,,,,,,LUXOL ENAMEL,,,,,,,200 ml,,,,,,,,PHIROZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berger luxol hi gloss enamel smalls-golden yellow 200ml,₹77.7,₹101.00,23%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-smalls-golden-yellow-200ml-model-f000040360000200/product/4000000205,4000000205,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000040360000200,PCE,India,PCE,KGM,0.2,,F00004,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,PSC,BERGER LUXOL HIGL SMALLS-GLDN YLW-200 ML,BERGER PAINTS,,,LUXOL ENAMEL,,,,,,,200 ml,,,,,,,,GOLDEN YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berger luxol hi gloss enamel smalls-gold 200ml,₹201.54,₹253.00,20%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-smalls-gold-200ml-model-f000040317000200/product/4000000202,4000000202,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000040317000200,PCE,India,PCE,KGM,0.228,,F00004,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,,,,,,LUXOL ENAMEL,,,,,,,200 ml,,,,,,,,GOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berger luxol hi gloss enamel smalls-brown 50ml,₹27.59,₹37.00,25%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-smalls-brown-50ml-model-f000040401000050/product/4000000206,4000000206,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000040401000050,PCE,India,PCE,KGM,0.05,,F00004,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,,,,,,LUXOL ENAMEL,,,,,,,50 ml,,,,,,,,BROWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berger luxol hi gloss enamel smalls po red 200ml,₹77.7,₹101.00,23%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-smalls-po-red-200ml-model-f000040561000200/product/4000000223,4000000223,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000040561000200,PCE,India,PCE,KGM,0.2,,F00004,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,PSC,BERGER LUXOL HI GLO SMALLS-PO RED-200 ML,BERGER PAINTS,,,LUXOL ENAMEL,,,,,,,200 ml,,,,,,,,PO RED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berger luxol hi gloss enamel smalls-black 50ml,₹27.59,₹37.00,25%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-smalls-black-50ml-model-f000040800000050/product/4000000229,4000000229,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000040800000050,PCE,India,PCE,KGM,0.05,,F00004,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,,,,,,LUXOL ENAMEL,,,,,,,50 ml,,,,,,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pidilite dr.fixit pidiproof lw+5lt,₹540.07,₹770.00,30%,DR. FIXIT,https://www.hippostores.com/pidilite-dr-fixit-pidiproof-lw-5lt-model-fcc821700500000/product/4000000109,4000000109,paints and surface care (psc) > waterproofing > admixture > REGULAR,paints and surface care (psc),waterproofing,admixture,REGULAR,,REGULAR,ADMIXTURE,FCC821700500000,PCE,India,PCE,KGM,5.939,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,,,,,,,,,DR. FIXIT,,,,,,,5 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pidilite dr.fixit fastflex 12kg,₹1827.15,₹2700.00,32%,DR. FIXIT,https://www.hippostores.com/pidilite-dr-fixit-fastflex-12kg-model-fcc870401200000/product/4000000121,4000000121,paints and surface care (psc) > waterproofing > undercoats range > 2K PRODUCT SUPERIOR,paints and surface care (psc),waterproofing,undercoats range,2K PRODUCT SUPERIOR,,2 COMPONENT HIGH END VARIANT,UNDERCOATS,FCC870401200000,PCE,India,PCE,KGM,13.13,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,,,,,,,,,DR. FIXIT,,,,,,,12 KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pidilite dr.fixit crack-x 5kg,₹1681.55,₹2200.00,24%,DR. FIXIT,https://www.hippostores.com/pidilite-dr-fixit-crack-x-5kg-model-fcc842200500000/product/4000000120,4000000120,paints and surface care (psc) > waterproofing > crack filler > REGULAR,paints and surface care (psc),waterproofing,crack filler,REGULAR,,REGULAR,CRACK FILLER,FCC842200500000,PCE,India,PCE,KGM,5.469,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,,,,,,,,,DR. FIXIT,,,,,,,5 KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pidilite dr.fixit pidicrete urp 20kg,₹4323.96,₹6490.00,33%,DR. FIXIT,https://www.hippostores.com/pidilite-dr-fixit-pidicrete-urp-20kg-model-fcc857702000000/product/4000000124,4000000124,paints and surface care (psc) > waterproofing > undercoats range > POLYMER REGULAR,paints and surface care (psc),waterproofing,undercoats range,POLYMER REGULAR,,POLYMER REGULAR,UNDERCOATS,FCC857702000000,PCE,India,PCE,KGM,20.71,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,,,,,,,,,DR. FIXIT,,,,,,,20 KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pidilite dr.fixit pidicrete urp 5kg,₹1419.36,₹2060.00,31%,DR. FIXIT,https://www.hippostores.com/pidilite-dr-fixit-pidicrete-urp-5kg-model-fcc857700500001/product/4000000122,4000000122,paints and surface care (psc) > waterproofing > undercoats range > POLYMER REGULAR,paints and surface care (psc),waterproofing,undercoats range,POLYMER REGULAR,,POLYMER REGULAR,UNDERCOATS,FCC857700500001,PCE,India,PCE,KGM,5.69,,,Pidilite Industries Ltd,"RKO Complex, Dukheri Road, Pidilite Industries Ltd., Ambala, Ambala, Ambala, HR, 421302",,,,,,,,,,,DR. FIXIT,,,,,,,5 KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sirca pu white sealer 25kg,₹13345.61,₹22252.00,40%,SIRCA,https://www.hippostores.com/sirca-pu-white-sealer-25kg-model-fpp225-fpp021/product/4000000622,4000000622,paints and surface care (psc) > wood coating > pu plus > ITALIAN PU,paints and surface care (psc),wood coating,pu plus,ITALIAN PU,,ITALIAN PU,PU PLUS,FPP225_FPP021,PCE,,PCE,KGM,26.9,,SIRCA WOOD COATINGS (ITALY),SIRCA PAINTS INDIA LTD.,"Plot No.50,Badli Industrial area, Delhi, North West Delhi, North West Delhi, DL, 110042",,,,,,,,,,,SIRCA PAINTS,,,,,,,25 KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sirca stainer diluted walnut 0.1ml,₹51.38,₹67.00,23%,SIRCA,https://www.hippostores.com/sirca-stainer-diluted-walnut-0-1ml-model-dilutrgl/product/4000000818,4000000818,paints and surface care (psc) > wood coating > wood stains > PU PLUS,paints and surface care (psc),wood coating,wood stains,PU PLUS,,PU PLUS,WOOD STAINS,DILUTRGL,PCE,,PCE,KGM,0.1,,SIRCA WOOD COATINGS (ITALY),SIRCA PAINTS INDIA LTD.,"Plot No.50,Badli Industrial area, Delhi, North West Delhi, North West Delhi, DL, 110042",,,,,,,,,,,SIRCA PAINTS,,,,,,,100 ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sirca pu white gloss 5kg,₹8412.68,₹11177.00,25%,SIRCA,https://www.hippostores.com/sirca-pu-white-gloss-5kg-model-lpp2530/product/4000000615,4000000615,paints and surface care (psc) > wood coating > pu plus > ITALIAN PU,paints and surface care (psc),wood coating,pu plus,ITALIAN PU,,ITALIAN PU,PU PLUS,LPP2530,PCE,,PCE,KGM,5.38,,SIRCA WOOD COATINGS (ITALY),SIRCA PAINTS INDIA LTD.,"Plot No.50,Badli Industrial area, Delhi, North West Delhi, North West Delhi, DL, 110042",,,,,,,,,,,SIRCA PAINTS,,,,,,,5 KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lohmann gp waterproof abrasive paper grit 400,₹11.4,₹12.00,5%,LOHMANN,https://www.hippostores.com/lohmann-gp-waterproof-abrasive-paper-grit-400-model-grit-400/product/4000000322,4000000322,paints and surface care (psc) > ancillaries > abrasives > SHEETS,paints and surface care (psc),ancillaries,abrasives,SHEETS,,SHEETS,ABRASIVES,GRIT 400,PCE,,PCE,KGM,0.008,,,LOHMANN ADHESIVE TAPES INDIA P,"Survey no.44/6,shop no.11,C Block,Suryadevi complex, Oragadam junction,Oragadam, Kancheepuram, Sriperumbudur, TN, 602105",,,,,,,,,,,LOHMANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kapal paint brush guru 100mm,₹311.69,₹360.00,13%,KAPAL,https://www.hippostores.com/kapal-paint-brush-guru-100mm/product/4000000341,4000000341,paints and surface care (psc) > ancillaries > application tools > PAINT BRUSH,paints and surface care (psc),ancillaries,application tools,PAINT BRUSH,,PAINT BRUSH,APPLICATION TOOLS,,PCE,India,PCE,KGM,0.108,,GURU,Kapal Enterprises,"38/2/9,Site IV,Industrial Area, Sahibabad, Ghaziabad, UP, 201010",,,,,,,,,,,GURU,,,,,,,,4 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kapal paint brush k.s.p 75mm,₹70.39,₹90.00,22%,KAPAL,https://www.hippostores.com/kapal-paint-brush-k-s-p-75mm/product/4000000351,4000000351,paints and surface care (psc) > ancillaries > application tools > PAINT BRUSH,paints and surface care (psc),ancillaries,application tools,PAINT BRUSH,,PAINT BRUSH,APPLICATION TOOLS,,PCE,India,PCE,KGM,0.108,,K.S.P,Kapal Enterprises,"38/2/9,Site IV,Industrial Area, Sahibabad, Ghaziabad, UP, 201010",,,,,,,,,,,K.S.P,,,,,,,,3 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"kapal 9"" green thread roller",₹90.49,₹150.00,40%,KAPAL,https://www.hippostores.com/kapal-9-green-thread-roller/product/4000000360,4000000360,paints and surface care (psc) > ancillaries > application tools > PAINT ROLLERS,paints and surface care (psc),ancillaries,application tools,PAINT ROLLERS,,PAINT ROLLERS,APPLICATION TOOLS,,PCE,India,PCE,KGM,5.55,,GREEN THREAD ROLLER,Kapal Enterprises,"38/2/9,Site IV,Industrial Area, Sahibabad, Ghaziabad, UP, 201010",,,,,,,,,,,KAPAL,,,,,,,,9 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kapal stainless steel.i foam roller kpl polythen pack,₹37.28,₹120.00,69%,KAPAL,https://www.hippostores.com/kapal-stainless-steel-i-foam-roller-kpl-polythen-pack/product/4000000361,4000000361,paints and surface care (psc) > ancillaries > application tools > PAINT ROLLERS,paints and surface care (psc),ancillaries,application tools,PAINT ROLLERS,,PAINT ROLLERS,APPLICATION TOOLS,,PCE,India,PCE,KGM,0.108,,"6"" FOAM ROLLER",Kapal Enterprises,"38/2/9,Site IV,Industrial Area, Sahibabad, Ghaziabad, UP, 201010",,,,,,,,,,,KAPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kapal round kalam brush 0 no.,₹2.08,₹4.00,48%,KAPAL,https://www.hippostores.com/kapal-round-kalam-brush-0-no/product/4000001002,4000001002,paints and surface care (psc) > ancillaries > application tools > PAINT BRUSH,paints and surface care (psc),ancillaries,application tools,PAINT BRUSH,,PAINT BRUSH,APPLICATION TOOLS,,PCE,India,PCE,KGM,0.108,,ROUND KALAM,Kapal Enterprises,"38/2/9,Site IV,Industrial Area, Sahibabad, Ghaziabad, UP, 201010",,,,,,,,,,,KAPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kapal flat kalam brush 10 no.,₹22.8,₹25.00,9%,KAPAL,https://www.hippostores.com/kapal-flat-kalam-brush-10-no/product/4000001000,4000001000,paints and surface care (psc) > ancillaries > application tools > PAINT BRUSH,paints and surface care (psc),ancillaries,application tools,PAINT BRUSH,,PAINT BRUSH,APPLICATION TOOLS,,PCE,India,PCE,KGM,0.242,,FLAT KALAM,Kapal Enterprises,"38/2/9,Site IV,Industrial Area, Sahibabad, Ghaziabad, UP, 201010",,,,,,,,,,,KAPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kapal round kalam brush 2 no.,₹4.14,,,KAPAL,https://www.hippostores.com/kapal-round-kalam-brush-2-no/product/4000001003,4000001003,paints and surface care (psc) > ancillaries > application tools > PAINT BRUSH,paints and surface care (psc),ancillaries,application tools,PAINT BRUSH,,PAINT BRUSH,APPLICATION TOOLS,,PCE,India,PCE,KGM,0.108,,ROUND KALAM,Kapal Enterprises,"38/2/9,Site IV,Industrial Area, Sahibabad, Ghaziabad, UP, 201010",,,,,,,,,,,KAPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kapal round kalam brush 4 no.,₹7.25,₹8.00,9%,KAPAL,https://www.hippostores.com/kapal-round-kalam-brush-4-no/product/4000001004,4000001004,paints and surface care (psc) > ancillaries > application tools > PAINT BRUSH,paints and surface care (psc),ancillaries,application tools,PAINT BRUSH,,PAINT BRUSH,APPLICATION TOOLS,,PCE,India,PCE,KGM,0.108,,ROUND KALAM,Kapal Enterprises,"38/2/9,Site IV,Industrial Area, Sahibabad, Ghaziabad, UP, 201010",,,,,,,,,,,KAPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kapal flat kalam brush 12 no.,₹30.03,₹50.00,40%,KAPAL,https://www.hippostores.com/kapal-flat-kalam-brush-12-no/product/4000001001,4000001001,paints and surface care (psc) > ancillaries > application tools > PAINT BRUSH,paints and surface care (psc),ancillaries,application tools,PAINT BRUSH,,PAINT BRUSH,APPLICATION TOOLS,,PCE,India,PCE,KGM,0.242,,FLAT KALAM,Kapal Enterprises,"38/2/9,Site IV,Industrial Area, Sahibabad, Ghaziabad, UP, 201010",,,,,,,,,,,KAPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kapal round kalam brush 6no.,₹11.39,₹12.00,5%,KAPAL,https://www.hippostores.com/kapal-round-kalam-brush-6no/product/4000001005,4000001005,paints and surface care (psc) > ancillaries > application tools > PAINT BRUSH,paints and surface care (psc),ancillaries,application tools,PAINT BRUSH,,PAINT BRUSH,APPLICATION TOOLS,,PCE,India,PCE,KGM,0.108,,ROUND KALAM,Kapal Enterprises,"38/2/9,Site IV,Industrial Area, Sahibabad, Ghaziabad, UP, 201010",,,,,,,,,,,KAPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kapal round kalam brush 8 no.,₹15.53,₹16.00,3%,KAPAL,https://www.hippostores.com/kapal-round-kalam-brush-8-no/product/4000001006,4000001006,paints and surface care (psc) > ancillaries > application tools > PAINT BRUSH,paints and surface care (psc),ancillaries,application tools,PAINT BRUSH,,PAINT BRUSH,APPLICATION TOOLS,,PCE,India,PCE,KGM,0.108,,ROUND KALAM,Kapal Enterprises,"38/2/9,Site IV,Industrial Area, Sahibabad, Ghaziabad, UP, 201010",,,,,,,,,,,KAPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kapal round kalam brush 10 no.,₹18.64,₹20.00,7%,KAPAL,https://www.hippostores.com/kapal-round-kalam-brush-10-no/product/4000001007,4000001007,paints and surface care (psc) > ancillaries > application tools > PAINT BRUSH,paints and surface care (psc),ancillaries,application tools,PAINT BRUSH,,PAINT BRUSH,APPLICATION TOOLS,,PCE,India,PCE,KGM,0.108,,ROUND KALAM,Kapal Enterprises,"38/2/9,Site IV,Industrial Area, Sahibabad, Ghaziabad, UP, 201010",,,,,,,,,,,KAPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kapal round kalam brush 12 no.,₹22.79,₹24.00,5%,KAPAL,https://www.hippostores.com/kapal-round-kalam-brush-12-no/product/4000001008,4000001008,paints and surface care (psc) > ancillaries > application tools > PAINT BRUSH,paints and surface care (psc),ancillaries,application tools,PAINT BRUSH,,PAINT BRUSH,APPLICATION TOOLS,,PCE,India,PCE,KGM,0.108,,ROUND KALAM,Kapal Enterprises,"38/2/9,Site IV,Industrial Area, Sahibabad, Ghaziabad, UP, 201010",,,,,,,,,,,KAPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kapal paint brush appu 100mm,₹150.83,₹250.00,40%,KAPAL,https://www.hippostores.com/kapal-paint-brush-appu-100mm/product/4000001015,4000001015,paints and surface care (psc) > ancillaries > application tools > PAINT BRUSH,paints and surface care (psc),ancillaries,application tools,PAINT BRUSH,,PAINT BRUSH,APPLICATION TOOLS,,PCE,India,PCE,KGM,0.108,,APPU,Kapal Enterprises,"38/2/9,Site IV,Industrial Area, Sahibabad, Ghaziabad, UP, 201010",,,,,,,,,,,APPU,,,,,,,,4 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berger luxol hi gloss enamel-golden brown 4ltr,₹893.72,₹1334.00,33%,LUXOL,https://www.hippostores.com/berger-luxol-hi-gloss-enamel-golden-brown-4ltr-model-f000000432004000/product/4000001024,4000001024,paints and surface care (psc) > wood and metal painting ( enamels) > first quality enamels > GLOSS,paints and surface care (psc),wood and metal painting ( enamels),first quality enamels,GLOSS,,GLOSS,FIRST QUALITY ENAMELS,F000000432004000,PCE,India,PCE,KGM,4.82,,F00000,BERGER PAINTS INDIA LIMITED,"Block A1 Plot B2,A1B Market Pankha road, Janakpuri, South West Delhi, DL, 110058",,,,,,,,,,,LUXOL ENAMEL,,,,,,,4 L,,,,,,,,GOLDEN BROWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
