Name,Price,Mrp,Discount,Brand,Link,SKU_code,Path,Category 1,Category 2,Category 3,Category 4,Category 5,Product Type,Product Line,Model,UOM,Country of Origin,Sales Unit,Weight/ Volume UOM,Weight/ Volume,Shape,Series,Manufacturer/Importer Name,Manufacturer/Importer Address,Finish,Coverage Area/Box/SQMT,Base Material,Thickness,Module,Material Category,Material Description,External Material Group,Wattage,Type/ Mounting Type,Sub Brand,Fitment,Warranty,KEY,PASSWORD,FINGER PRINT,RFID CARD,Avg.Weight in KG/LTR/GM,Dimension/ Size,Wire Grade,Wire Length (Meter),BLUETOOTH,Pattern,Coverage Area/Box/SFT,Pack Size,Colour Family,Core,Colour Name(CCT),Series/Sub brands,Current Rating(AMP),Wire Area (sq. mm),Lumen,IOT,Size (Cut out) MM,Breaking Capacity,Pole,Way,Assembly Required,Assembly Type,What is in the Box,Product Care Instructions,Style,Age Range (Description),Special Feature,Number of Pcs,Size,Load Capacity,Metal Type,Noise,Steel Grade,Maximum Weight Recommendation,Angle,Occasion,Room Type,Surface Recommendation,Item Firmness Description
cera brooklyn single lever basin mexer fg,₹9623.23,₹12830.00,25%,CERA,https://www.hippostores.com/cera-brooklyn-single-lever-basin-mexer-fg-model-f1018451fg/product/2000006981,2000006981,sanitary ware and bath fittings (sbf) > faucet > LAV FAUCET,sanitary ware and bath fittings (sbf),faucet,LAV FAUCET,,,LAV FAUCET,LAV FAUCET,F1018451FG,PCE,India,PCE,KGM,0.0,,BROOKLYN,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera chelsea single lever basin mexer rg,₹7268.07,₹9690.00,25%,CERA,https://www.hippostores.com/cera-chelsea-single-lever-basin-mexer-rg-model-f1016451rg/product/2000007002,2000007002,sanitary ware and bath fittings (sbf) > faucet > LAV FAUCET,sanitary ware and bath fittings (sbf),faucet,LAV FAUCET,,,LAV FAUCET,LAV FAUCET,F1016451RG,PCE,India,PCE,KGM,0.0,,CHELSEA,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera brooklyn angle cock fg,₹2834.99,₹3780.00,25%,CERA,https://www.hippostores.com/cera-brooklyn-angle-cock-fg-model-f1018201fg/product/2000006984,2000006984,sanitary ware and bath fittings (sbf) > faucet > FITTINGS,sanitary ware and bath fittings (sbf),faucet,FITTINGS,,,ANGLE VALVE,FITTINGS,F1018201FG,PCE,India,PCE,KGM,0.0,,BROOKLYN,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera cleanse two function health faucet rg,₹1688.04,₹2250.00,25%,CERA,https://www.hippostores.com/cera-cleanse-two-function-health-faucet-rg-model-f8035101rg/product/2000007075,2000007075,sanitary ware and bath fittings (sbf) > faucet > FITTINGS,sanitary ware and bath fittings (sbf),faucet,FITTINGS,,,HEALTH FAUCET,FITTINGS,F8035101RG,PCE,India,PCE,KGM,0.0,,CLEANSE,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera brooklyn exp part of conc.stop cock fg,₹1244.98,₹1660.00,25%,CERA,https://www.hippostores.com/cera-brooklyn-exp-part-of-conc-stop-cock-fg-model-f1018351fg/product/2000006985,2000006985,sanitary ware and bath fittings (sbf) > faucet > FITTINGS,sanitary ware and bath fittings (sbf),faucet,FITTINGS,,,STOP COCK,FITTINGS,F1018351FG,PCE,India,PCE,KGM,0.0,,BROOKLYN,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera campa s table top wash basin matt black,₹5054.92,₹6610.00,24%,CERA,https://www.hippostores.com/cera-campa-s-table-top-wash-basin-matt-black-model-s2020101mb/product/2000007082,2000007082,sanitary ware and bath fittings (sbf) > vitreous > WASH BASIN,sanitary ware and bath fittings (sbf),vitreous,WASH BASIN,,,VESSEL,WASH BASIN,S2020101MB,PCE,India,PCE,KGM,0.0,,CAMPA,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",MATT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera coyal table top wash basin matt black,₹4169.86,₹5440.00,23%,CERA,https://www.hippostores.com/cera-coyal-table-top-wash-basin-matt-black-model-s2020105mb/product/2000007087,2000007087,sanitary ware and bath fittings (sbf) > vitreous > WASH BASIN,sanitary ware and bath fittings (sbf),vitreous,WASH BASIN,,,VESSEL,WASH BASIN,S2020105MB,PCE,India,PCE,KGM,0.0,,COYAL,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",MATT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera campa l table top wash basin french gold,₹6742.78,₹8850.00,24%,CERA,https://www.hippostores.com/cera-campa-l-table-top-wash-basin-french-gold-model-s2020102fg/product/2000007083,2000007083,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,S2020102FG,PCE,India,PCE,KGM,0.0,,CAMPA,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,SBF,CERA CAMPA L TABLE TOP WASH BASIN FG,CERA SANITARYWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera cleanse two function health faucet mb,₹1424.99,₹1900.00,25%,CERA,https://www.hippostores.com/cera-cleanse-two-function-health-faucet-mb-model-f8035101mb/product/2000007076,2000007076,sanitary ware and bath fittings (sbf) > faucet > FITTINGS,sanitary ware and bath fittings (sbf),faucet,FITTINGS,,,HEALTH FAUCET,FITTINGS,F8035101MB,PCE,India,PCE,KGM,0.0,,CLEANSE,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",MATT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera cleanse 300mm round shower with arm mb,₹6337.98,₹8450.00,25%,CERA,https://www.hippostores.com/cera-cleanse-300mm-round-shower-with-arm-mb-model-f7010112mb/product/2000007008,2000007008,sanitary ware and bath fittings (sbf) > faucet > FITTINGS,sanitary ware and bath fittings (sbf),faucet,FITTINGS,,,SHOWER ARM,FITTINGS,F7010112MB,PCE,India,PCE,KGM,0.0,,CHELSEA,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",MATT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera brooklyn bath tub spout fg,₹3833.1,₹5110.00,25%,CERA,https://www.hippostores.com/cera-brooklyn-bath-tub-spout-fg-model-f1018661fg/product/2000006980,2000006980,sanitary ware and bath fittings (sbf) > faucet > BATH SPOUT,sanitary ware and bath fittings (sbf),faucet,BATH SPOUT,,,BATH SPOUT,BATH SPOUT,F1018661FG,PCE,India,PCE,KGM,0.0,,BROOKLYN,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera cleanse two function health faucet fg,₹1688.04,₹2250.00,25%,CERA,https://www.hippostores.com/cera-cleanse-two-function-health-faucet-fg-model-f8035101fg/product/2000007074,2000007074,sanitary ware and bath fittings (sbf) > faucet > FITTINGS,sanitary ware and bath fittings (sbf),faucet,FITTINGS,,,HEALTH FAUCET,FITTINGS,F8035101FG,PCE,India,PCE,KGM,0.0,,CLEANSE,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera s2020152 colmin,₹3518.11,₹4690.00,25%,CERA,https://www.hippostores.com/cera-s2020152-colmin-model-s2020152/product/2000000717,2000000717,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,COUNTER TOP BASIN,WASH BASIN,S2020152,PCE,India,PCE,KGM,9.89,SQUARE,,Cera Sanitaryware Limited,"Khasra No.82/21/2 & 82/22/2,Mundka Village,, Opp Metro Pillar-547,, Nr.Dada Randheer Dharam, Delhi, Delhi, DL, 110041",GLOSSY,,,,,,,,,,CERA,,,,,,,,,,,,,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar alive maze hand shower 68x100mm round ed hsh-chr-85537,₹1630.02,₹1875.00,13%,JAQUAR FAUCET,https://www.hippostores.com/jaquar-alive-maze-hand-shower-68x100mm-round-ed-hsh-chr-85537-model-hsh-chr-85537/product/2000001708,2000001708,sanitary ware and bath fittings (sbf) > faucet > showering > HANDSHOWER,sanitary ware and bath fittings (sbf),faucet,showering,HANDSHOWER,,HANDSHOWER,SHOWER,HSH-CHR-85537,PCE,India,PCE,KGM,0.255,,HSH,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, BHIWADI, RJ, 301019",,,,,,,,,,,JAQUAR,,,,,,,,,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar wall outlet with shower hook in square s sha-chr-566s,₹1130.02,₹1275.00,11%,JAQUAR FAUCET,https://www.hippostores.com/jaquar-wall-outlet-with-shower-hook-in-square-s-sha-chr-566s-model-sha-chr-566s/product/2000003882,2000003882,sanitary ware and bath fittings (sbf) > faucet > fittings > SUPPLY ELBOW,sanitary ware and bath fittings (sbf),faucet,fittings,SUPPLY ELBOW,,SUPPLY ELBOW,FITTINGS,SHA-CHR-566S,PCE,India,PCE,KGM,0.495,,SHA,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, NEW DELHI, NEW DELHI, BHIWADI, RJ, 301019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar faucet spare toilet roll holder stainless stee akp-chr-35755ps,₹940,₹1075.00,13%,JAQUAR FAUCET,https://www.hippostores.com/jaquar-faucet-spare-toilet-roll-holder-stainless-stee-akp-chr-35755ps-model-akp-chr-35755ps/product/2000003985,2000003985,sanitary ware and bath fittings (sbf) > bathroom accessory > toilet paper holder > TOILET PAPER HOLDER,sanitary ware and bath fittings (sbf),bathroom accessory,toilet paper holder,TOILET PAPER HOLDER,,TOILET PAPER HOLDER,TOILET PAPER HOLDER,AKP-CHR-35755PS,PCE,India,PCE,KGM,0.42,,,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, NEW DELHI, NEW DELHI, BHIWADI, RJ, 301019",CHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar wall hung wc with pp soft close seat cov cns-wht-961spp,₹6870.03,₹8000.00,14%,JAQUAR SANITARYWARE,https://www.hippostores.com/jaquar-wall-hung-wc-with-pp-soft-close-seat-cov-cns-wht-961spp-model-cns-wht-961spp/product/2000003910,2000003910,sanitary ware and bath fittings (sbf) > vitreous > water closet > WALL HUNG,sanitary ware and bath fittings (sbf),vitreous,water closet,WALL HUNG,,WALL HUNG,WATER CLOSET,CNS-WHT-961SPP,PCE,India,PCE,KGM,22.13,,CNS,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, NEW DELHI, NEW DELHI, BHIWADI, RJ, 301019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler brive plus quiet-close toilet seat and cover white glossy,₹1762.93,₹2310.00,24%,KOHLER,https://www.hippostores.com/kohler-brive-plus-quiet-close-toilet-seat-and-cover-white-glossy-model-13946in-2-0/product/2000002579,2000002579,sanitary ware and bath fittings (sbf) > vitreous > water closet > TOILET SEAT,sanitary ware and bath fittings (sbf),vitreous,water closet,TOILET SEAT,,TOILET SEAT,WATER CLOSET,13946IN-2-0,PCE,India,PCE,KGM,1.97,OVAL,BRIVE PLUS,Kohler India Corporation Pvt.L,"Khasra No.85/21,Min 2-14,Road no.7,Udyog Nagar, , South Side Rohtak Road, Delhi, DL, 110041",GLOSSY,,,,,,,,,P TRAP,BRIVE PLUS,,,,,,,,180 mm,,,,,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zerob auto softener 3,₹80739.66,₹94990.00,15%,ZEROB,https://www.hippostores.com/zerob-auto-softener-3/product/2000001870,2000001870,sanitary ware and bath fittings (sbf) > softner > softner > SOFTNER,sanitary ware and bath fittings (sbf),softner,softner,SOFTNER,,WATER SOFTENER,WATER SOFTENER,,PCE,India,PCE,KGM,37.0,RECTANGLE,WATER SOFTENER,ION Exchange India Ltd,"Khasra No.111/17,111/14,Opp. Rajendra Lakra Public School,, Near Barawala Chowk, Mundka, New Delhi, DL, 110041",GLOSSY,,,,,,,,,,ZEROB,,,,,,,,,,,,,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera cutina  wall hung with duroplast seat cover s1044141sn,₹11993.07,₹15990.00,25%,CERA,https://www.hippostores.com/cera-cutina-wall-hung-with-duroplast-seat-cover-s1044141sn-model-s1044141sn/product/2000004860,2000004860,sanitary ware and bath fittings (sbf) > vitreous > water closet > WALL HUNG,sanitary ware and bath fittings (sbf),vitreous,water closet,WALL HUNG,,WALL HUNG,WATER CLOSET,S1044141SN,PCE,India,PCE,KGM,35.29,,,Cera Sanitaryware Limited,"9 GIDC,Industrial Estate,Kadi,Dist.Mehsana,North Gujarat, Mehsana, Mehsana, Mehsana, GJ, 382715",GLOSSY,,,,,SBF,CERA CUTN WL HG DRPLST ST CVR S1044141SN,CERA SANITARYWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler escale -ss quiet close slim seat uf,₹9155.92,₹14000.00,35%,KOHLER,https://www.hippostores.com/kohler-escale-ss-quiet-close-slim-seat-uf-model-20192in-ss-0/product/2000004934,2000004934,sanitary ware and bath fittings (sbf) > vitreous > water closet > TOILET SEAT,sanitary ware and bath fittings (sbf),vitreous,water closet,TOILET SEAT,,TOILET SEAT,WATER CLOSET,20192IN-SS-0,PCE,India,PCE,KGM,0.0,,ESCALE,KOHLER INDIA CORPORATION PVT L,"ALLCARGO LOGISTICS AND INDUSTRIAL PARK BLOCK-E TEHSIL BADLI, VILLAGE KHALIKPUR, JHAJJAR, HR, 124105",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar faucet single lever 3-inlet exposed parts kit c ali-chr-85193k,₹2139.91,₹3325.00,36%,JAQUAR FAUCET,https://www.hippostores.com/jaquar-faucet-single-lever-3-inlet-exposed-parts-kit-c-ali-chr-85193k-model-ali-chr-85193k-ali-chr-85193nk/product/2000004145,2000004145,sanitary ware and bath fittings (sbf) > faucet > showering > VALVE TRIM,sanitary ware and bath fittings (sbf),faucet,showering,VALVE TRIM,,VALVE TRIM,SHOWERING,ALI-CHR-85193K/ALI-CHR-85193NK,PCE,India,PCE,KGM,0.7,,ALI,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, BHIWADI, RJ, 301019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar overhead shower 250mm dia round shape si ohs-chr-1765,₹15400.45,₹21000.00,27%,JAQUAR FAUCET,https://www.hippostores.com/jaquar-overhead-shower-250mm-dia-round-shape-si-ohs-chr-1765-model-ohs-chr-1765/product/2000001732,2000001732,sanitary ware and bath fittings (sbf) > faucet > showering > SHOWERHEAD,sanitary ware and bath fittings (sbf),faucet,showering,SHOWERHEAD,,SHOWERHEAD,SHOWER,OHS-CHR-1765,PCE,India,PCE,KGM,1.95,ROUND,OHS,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, BHIWADI, RJ, 301019",,,,,,,,,,SINGLE FLOW,JAQUAR,,,,,,,,250 mm,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar overhead shower 140mm dia round shape mu ohs-chr-1769,₹4470.12,₹4900.00,9%,JAQUAR FAUCET,https://www.hippostores.com/jaquar-overhead-shower-140mm-dia-round-shape-mu-ohs-chr-1769-model-ohs-chr-1769/product/2000001733,2000001733,sanitary ware and bath fittings (sbf) > faucet > showering > SHOWERHEAD,sanitary ware and bath fittings (sbf),faucet,showering,SHOWERHEAD,,SHOWERHEAD,SHOWER,OHS-CHR-1769,PCE,India,PCE,KGM,0.426,ROUND,OHS,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, BHIWADI, RJ, 301019",,,,,,,,,,SINGLE FLOW,JAQUAR,,,,,,,,140 mm,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler aleo+ tall lav faucet / basin mixer w/o drain,₹17288.94,₹22660.00,24%,KOHLER,https://www.hippostores.com/kohler-aleo-tall-lav-faucet-basin-mixer-w-o-drain-model-72337in-4nd-af/product/2000002840,2000002840,sanitary ware and bath fittings (sbf) > faucet > lav faucet > LAV FAUCET,sanitary ware and bath fittings (sbf),faucet,lav faucet,LAV FAUCET,,LAV FAUCET,LAVATORY FAUCET,72337IN-4ND-AF,PCE,India,PCE,KGM,2.45,,ALEO+,Kohler India Corporation Pvt.L,"Khasra No.85/21,Min 2-14,Road no.7,Udyog Nagar, , South Side Rohtak Road, Delhi, DL, 110041",GLOSSY,,,,,,,,,,ALEO+,,,,,,,,,,,,,,,FRENCH GOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler brive plus wall hung bowl / toilet bowl only white glossy,₹4855.82,₹5940.00,18%,KOHLER,https://www.hippostores.com/kohler-brive-plus-wall-hung-bowl-toilet-bowl-only-white-glossy-model-15545in-0/product/2000002578,2000002578,sanitary ware and bath fittings (sbf) > vitreous > water closet > BOWL ONLY,sanitary ware and bath fittings (sbf),vitreous,water closet,BOWL ONLY,,BOWL ONLY,WATER CLOSET,15545IN-0,PCE,India,PCE,KGM,17.93,OVAL,BRIVE PLUS,Kohler India Corporation Pvt.L,"Khasra No.85/21,Min 2-14,Road no.7,Udyog Nagar, , South Side Rohtak Road, Delhi, DL, 110041",GLOSSY,,,,,,,,,P TRAP,BRIVE PLUS,,,,,,,,180 mm,,,,,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler aqua turbo 360 complementary square trim,₹8087.97,₹10600.00,24%,KOHLER,https://www.hippostores.com/kohler-aqua-turbo-360-complementary-square-trim-model-99925in-4fp-cp/product/2000004642,2000004642,sanitary ware and bath fittings (sbf) > faucet > showering > VALVE TRIM,sanitary ware and bath fittings (sbf),faucet,showering,VALVE TRIM,,VALVE TRIM,SHOWERING,99925IN-4FP-CP,PCE,India,PCE,KGM,0.885,,AQUA TURBO,KOHLER INDIA CORPORATION PVT L,"ALLCARGO LOGISTICS AND INDUSTRIAL PARK BLOCK-E TEHSIL BADLI, VILLAGE KHALIKPUR, JHAJJAR, HR, 124105",CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"goeka plasto waste coup 5"" f/t",₹348.49,₹410.00,15%,GOEKA,https://www.hippostores.com/goeka-plasto-waste-coup-5-f-t-model-wc-19/product/2000004345,2000004345,sanitary ware and bath fittings (sbf) > faucet > fittings > GRID DRAIN,sanitary ware and bath fittings (sbf),faucet,fittings,GRID DRAIN,,GRID DRAIN,FITTINGS,WC-19,PCE,,PCE,KGM,0.135,SQUARE,,GOEKA BATHING INDIA PRIVATE LI,"HOUSE NO-77,BLK-WZ VILLAGE-TODAPUR, NORTH EAST DELHI, DL, 110012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar single lever tall boy lav faucet / basin mixer with 120mm extensi vgp-chr-81005nb,₹5410.03,₹6200.00,13%,JAQUAR FAUCET,https://www.hippostores.com/jaquar-single-lever-tall-boy-lav-faucet-basin-mixer-with-120mm-extensi-vgp-chr-81005nb-model-vgp-chr-81005nb/product/2000001791,2000001791,sanitary ware and bath fittings (sbf) > faucet > lav faucet > LAV FAUCET,sanitary ware and bath fittings (sbf),faucet,lav faucet,LAV FAUCET,,LAV FAUCET,LAVATORY FAUCET,VGP-CHR-81005NB,PCE,India,PCE,KGM,2.35,,VGP,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, BHIWADI, RJ, 301019",,,,,,,,,,,JAQUAR,,,,,,,,,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar wall hung- wc with pp soft close seat co cns-wht-959spp,₹7500.03,₹8650.00,13%,JAQUAR SANITARYWARE,https://www.hippostores.com/jaquar-wall-hung-wc-with-pp-soft-close-seat-co-cns-wht-959spp-model-cns-wht-959spp/product/2000001809,2000001809,sanitary ware and bath fittings (sbf) > vitreous > water closet > WALL HUNG,sanitary ware and bath fittings (sbf),vitreous,water closet,WALL HUNG,,WALL HUNG,WATER CLOSET,CNS-WHT-959SPP,PCE,India,PCE,KGM,47.6,,CNS,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, BHIWADI, RJ, 301019",,,,,,,,,,P TRAP,JAQUAR,,,,,,,,180 mm,,,,,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler toobi 2.0 click 23147in-4-cp,₹8774.17,₹11500.00,24%,KOHLER,https://www.hippostores.com/kohler-toobi-2-0-click-23147in-4-cp-model-23147in-4-cp/product/2000001032,2000001032,sanitary ware and bath fittings (sbf) > faucet > showering > EXPOSED B&S,sanitary ware and bath fittings (sbf),faucet,showering,EXPOSED B&S,,EXPOSED BATH & SHOWER,SHOWER,23147IN-4-CP,PCE,,PCE,KGM,2.0,,TOOBI,Kohler India Corporation Pvt.L,"Khasra No.85/21,Min 2-14,Road no.7,Udyog Nagar, , South Side Rohtak Road, Delhi, DL, 110041",GLOSSY,,,,,,,,,,TOOBI,,,,,,,,,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goeka anticockroach sq. plain,₹246.5,₹290.00,15%,GOEKA,https://www.hippostores.com/goeka-anticockroach-sq-plain-model-gr-17/product/2000004360,2000004360,sanitary ware and bath fittings (sbf) > faucet > fittings > FLOOR DRAIN,sanitary ware and bath fittings (sbf),faucet,fittings,FLOOR DRAIN,,FLOOR DRAIN,FITTINGS,GR-17,PCE,India,PCE,KGM,0.32,SQUARE,,GOEKA BATHING INDIA PRIVATE LI,"HOUSE NO-77,BLK-WZ VILLAGE-TODAPUR, NORTH EAST DELHI, DL, 110012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar sink mixer with swinging spout (wall mou con-chr-309knm,₹3450.01,₹3850.00,10%,JAQUAR FAUCET,https://www.hippostores.com/jaquar-sink-mixer-with-swinging-spout-wall-mou-con-chr-309knm-model-con-chr-309knm/product/2000004218,2000004218,sanitary ware and bath fittings (sbf) > faucet > kitchen faucet > KITCHEN FAUCET,sanitary ware and bath fittings (sbf),faucet,kitchen faucet,KITCHEN FAUCET,,KITCHEN FAUCET,KITCHEN FAUCET,CON-CHR-309KNM,PCE,India,PCE,KGM,1.923,,CON,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, NEW DELHI, NEW DELHI, BHIWADI, RJ, 301019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohler beam sc lav faucet / basin mixer wo drain 26040in-4nd-chrome plated,₹4455.21,₹5450.00,18%,KOHLER,https://www.hippostores.com/kohler-beam-sc-lav-faucet-basin-mixer-wo-drain-26040in-4nd-chrome-plated-model-26040in-4nd-cp/product/2000000989,2000000989,sanitary ware and bath fittings (sbf) > faucet > lav faucet > LAV FAUCET,sanitary ware and bath fittings (sbf),faucet,lav faucet,LAV FAUCET,,LAV FAUCET,LAVATORY FAUCET,26040IN-4ND-CP,PCE,India,PCE,KGM,1.3,,BEAM,Kohler India Corporation Pvt.L,"Khasra No.85/21,Min 2-14,Road no.7,Udyog Nagar, , South Side Rohtak Road, Delhi, DL, 110041",GLOSSY,,,,,,,,,,BEAM,,,,,,,,,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaquar sink cock with extended swinging spout ( flr-chr-5347ndg,₹1950,₹2200.00,11%,JAQUAR FAUCET,https://www.hippostores.com/jaquar-sink-cock-with-extended-swinging-spout-flr-chr-5347ndg-model-flr-chr-5347n/product/2000003671,2000003671,sanitary ware and bath fittings (sbf) > faucet > kitchen faucet > KITCHEN FAUCET,sanitary ware and bath fittings (sbf),faucet,kitchen faucet,KITCHEN FAUCET,,KITCHEN FAUCET,KITCHEN FAUCET,FLR-CHR-5347N,PCE,India,PCE,KGM,0.001,,FLR,Jaquar & Company Pvt. Ltd.,"A-111-114 RIICO INDUS AREA PHASE-1, NEW DELHI, NEW DELHI, BHIWADI, RJ, 301019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"kohler wash basin bottle trap 1-1/4"" w/o plug polished chrome glossy",₹1716.76,₹2100.00,18%,KOHLER,https://www.hippostores.com/kohler-wash-basin-bottle-trap-1-1-4-w-o-plug-polished-chrome-glossy-model-16407in-cp/product/2000001546,2000001546,sanitary ware and bath fittings (sbf) > faucet > fittings > BOTTLE TRAP,sanitary ware and bath fittings (sbf),faucet,fittings,BOTTLE TRAP,,ZSBF,FITTINGS,16407IN-CP,PCE,,PC,KGM,0.927,,COMPLEMENTARY,Kohler India Corporation Pvt.L,"Khasra No.85/21,Min 2-14,Road no.7,Udyog Nagar, , South Side Rohtak Road, Delhi, DL, 110041",GLOSSY,,,,,SBF,"KHLR WSH BSN BTL TRP1-1/4\""PLG PLD CHRM G",KOHLER INDIA,,,COMPLEMENTARY,,,,,,,,,,,,,,,CHROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
