Name,Price,Mrp,Discount,Brand,Link,SKU_code,Path,Category 1,Category 2,Category 3,Category 4,Category 5,Product Type,Product Line,Model,UOM,Country of Origin,Sales Unit,Weight/ Volume UOM,Weight/ Volume,Shape,Series,Manufacturer/Importer Name,Manufacturer/Importer Address,Finish,Coverage Area/Box/SQMT,Base Material,Thickness,Module,Material Category,Material Description,External Material Group,Wattage,Type/ Mounting Type,Sub Brand,Fitment,Warranty,KEY,PASSWORD,FINGER PRINT,RFID CARD,Avg.Weight in KG/LTR/GM,Dimension/ Size,Wire Grade,Wire Length (Meter),BLUETOOTH,Pattern,Coverage Area/Box/SFT,Pack Size,Colour Family,Core,Colour Name(CCT),Series/Sub brands,Current Rating(AMP),Wire Area (sq. mm),Lumen,IOT,Size (Cut out) MM,Breaking Capacity,Pole,Way,Assembly Required,Assembly Type,What is in the Box,Product Care Instructions,Style,Age Range (Description),Special Feature,Number of Pcs,Size,Load Capacity,Metal Type,Noise,Steel Grade,Maximum Weight Recommendation,Angle,Occasion,Room Type,Surface Recommendation,Item Firmness Description
orient bell skd ohg armani spanish art hl ceramic-wall 300x600 7mm,₹447.23 (₹46.17/SQFT),₹722.00,38%,ORIENT BELL,https://www.hippostores.com/orient-bell-skd-ohg-armani-spanish-art-hl-ceramic-wall-300x600-7mm/product/3000011227,3000011227,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,15.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",,0.9,CERAMICS,7 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient bell skd odg armani marble brown ceramic-wall 300x600 7mm,₹447.23 (₹46.17/SQFT),₹722.00,38%,ORIENT BELL,https://www.hippostores.com/orient-bell-skd-odg-armani-marble-brown-ceramic-wall-300x600-7mm/product/3000011228,3000011228,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,15.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",,0.9,CERAMICS,7 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient bell skd odm shale stone grey lt ceramic-wall 300x600 7mm,₹447.23 (₹46.17/SQFT),₹722.00,38%,ORIENT BELL,https://www.hippostores.com/orient-bell-skd-odm-shale-stone-grey-lt-ceramic-wall-300x600-7mm/product/3000011229,3000011229,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,15.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",,0.9,CERAMICS,7 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient bell skd ohm shale stone artisan art hl ceramic-wall 300x600 7mm,₹447.23 (₹46.17/SQFT),₹722.00,38%,ORIENT BELL,https://www.hippostores.com/orient-bell-skd-ohm-shale-stone-artisan-art-hl-ceramic-wall-300x600-7mm/product/3000011230,3000011230,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,15.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",,0.9,CERAMICS,7 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient bell skd odm shale stone grey dk ceramic-wall 300x600 7mm,₹447.23 (₹46.17/SQFT),₹722.00,38%,ORIENT BELL,https://www.hippostores.com/orient-bell-skd-odm-shale-stone-grey-dk-ceramic-wall-300x600-7mm/product/3000011231,3000011231,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,15.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",,0.9,CERAMICS,7 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient bell skd odg armani marble creama ceramic-wall 300x600 7mm,₹447.23 (₹46.17/SQFT),₹722.00,38%,ORIENT BELL,https://www.hippostores.com/orient-bell-skd-odg-armani-marble-creama-ceramic-wall-300x600-7mm/product/3000011226,3000011226,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,15.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",,0.9,CERAMICS,7 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria andaman bianca polished ceramic-wall 300x600 8mm,₹576.8 (₹59.54/SQFT),₹800.00,28%,KAJARIA,https://www.hippostores.com/kajaria-andaman-bianca-polished-ceramic-wall-300x600-8mm/product/3000011475,3000011475,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,16.0,,,VINAYAK TRADING COMPANY(LCL),"RAM KRISHAN PURAM SINDHOLI G.T ROAD ALIGARH, ALIGARH, UP, 202001",POLISHED,0.9,CERAMICS,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient ehm brick black ceramic-wall 300x450 9mm,₹342.28 (₹47.11/SQFT),₹568.00,40%,ORIENT BELL,https://www.hippostores.com/orient-ehm-brick-black-ceramic-wall-300x450-9mm/product/3000011433,3000011433,tiles and flooring (tfl) > cladding tiles > ceramic-wall > CERAMIC-WALL 300X450,tiles and flooring (tfl),cladding tiles,ceramic-wall,CERAMIC-WALL 300X450,,CERAMIC-WALL 300X450,CERAMIC-WALL,,BX,India,BX,KGM,12.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",MATT,0.675,CERAMICS,9 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient ehm river rock multi  ceramic-wall 300x450 9mm,₹342.28 (₹47.11/SQFT),₹568.00,40%,ORIENT BELL,https://www.hippostores.com/orient-ehm-river-rock-multi-ceramic-wall-300x450-9mm/product/3000011431,3000011431,tiles and flooring (tfl) > cladding tiles > ceramic-wall > CERAMIC-WALL 300X450,tiles and flooring (tfl),cladding tiles,ceramic-wall,CERAMIC-WALL 300X450,,CERAMIC-WALL 300X450,CERAMIC-WALL,,BX,India,BX,KGM,12.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",MATT,0.675,CERAMICS,9 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria andaman decor polished ceramic-wall 300x600 8mm,₹576.8 (₹59.54/SQFT),₹800.00,28%,KAJARIA,https://www.hippostores.com/kajaria-andaman-decor-polished-ceramic-wall-300x600-8mm/product/3000011477,3000011477,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,16.0,,,VINAYAK TRADING COMPANY(LCL),"RAM KRISHAN PURAM SINDHOLI G.T ROAD ALIGARH, ALIGARH, UP, 202001",POLISHED,0.9,CERAMICS,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria modica blue décor polished ceramic-wall 300x600 8mm,₹576.8 (₹59.54/SQFT),₹800.00,28%,KAJARIA,https://www.hippostores.com/kajaria-modica-blue-d-cor-polished-ceramic-wall-300x600-8mm/product/3000011478,3000011478,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,16.0,,,VINAYAK TRADING COMPANY(LCL),"RAM KRISHAN PURAM SINDHOLI G.T ROAD ALIGARH, ALIGARH, UP, 202001",POLISHED,0.9,CERAMICS,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient bell pgvt triangle makrana bianco bm gvt-floor 600 x 1200 9mm,₹917.69 (₹59.21/SQFT),₹1540.00,40%,ORIENT BELL,https://www.hippostores.com/orient-bell-pgvt-triangle-makrana-bianco-bm-gvt-floor-600-x-1200-9mm/product/3000011348,3000011348,tiles and flooring (tfl) > rooms tiles > gvt-floor > GVT-FLOOR 600 X 1200,tiles and flooring (tfl),rooms tiles,gvt-floor,GVT-FLOOR 600 X 1200,,GVT-FLOOR 600 X 1200,GVT-FLOOR,,BX,India,BX,KGM,27.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",POLISHED,1.44,VITRIFIED,9 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient ehm 3d block white ceramic-wall 300x450 9mm,₹342.28 (₹47.11/SQFT),₹568.00,40%,ORIENT BELL,https://www.hippostores.com/orient-ehm-3d-block-white-ceramic-wall-300x450-9mm/product/3000011425,3000011425,tiles and flooring (tfl) > cladding tiles > ceramic-wall > CERAMIC-WALL 300X450,tiles and flooring (tfl),cladding tiles,ceramic-wall,CERAMIC-WALL 300X450,,CERAMIC-WALL 300X450,CERAMIC-WALL,,BX,India,BX,KGM,12.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",MATT,0.675,CERAMICS,9 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient ehm bamboo beige light ceramic-wall 300x450 9mm,₹342.28 (₹47.11/SQFT),₹568.00,40%,ORIENT BELL,https://www.hippostores.com/orient-ehm-bamboo-beige-light-ceramic-wall-300x450-9mm/product/3000011427,3000011427,tiles and flooring (tfl) > cladding tiles > ceramic-wall > CERAMIC-WALL 300X450,tiles and flooring (tfl),cladding tiles,ceramic-wall,CERAMIC-WALL 300X450,,CERAMIC-WALL 300X450,CERAMIC-WALL,,BX,India,BX,KGM,12.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",MATT,0.675,CERAMICS,9 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient ehm hewn stone grey ceramic-wall 300x450 9mm,₹342.28 (₹47.11/SQFT),₹568.00,40%,ORIENT BELL,https://www.hippostores.com/orient-ehm-hewn-stone-grey-ceramic-wall-300x450-9mm/product/3000011429,3000011429,tiles and flooring (tfl) > cladding tiles > ceramic-wall > CERAMIC-WALL 300X450,tiles and flooring (tfl),cladding tiles,ceramic-wall,CERAMIC-WALL 300X450,,CERAMIC-WALL 300X450,CERAMIC-WALL,,BX,India,BX,KGM,12.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",MATT,0.675,CERAMICS,9 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient ehm river rock beige ceramic-wall 300x450 9mm,₹342.28 (₹47.11/SQFT),₹568.00,40%,ORIENT BELL,https://www.hippostores.com/orient-ehm-river-rock-beige-ceramic-wall-300x450-9mm/product/3000011430,3000011430,tiles and flooring (tfl) > cladding tiles > ceramic-wall > CERAMIC-WALL 300X450,tiles and flooring (tfl),cladding tiles,ceramic-wall,CERAMIC-WALL 300X450,,CERAMIC-WALL 300X450,CERAMIC-WALL,,BX,India,BX,KGM,12.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",MATT,0.675,CERAMICS,9 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orbl ehm bamboo beige dark300x450 9mm,₹342.28 (₹47.11/SQFT),₹568.00,40%,ORIENT BELL,https://www.hippostores.com/orbl-ehm-bamboo-beige-dark300x450-9mm/product/3000011428,3000011428,tiles and flooring (tfl) > cladding tiles > ceramic-wall > CERAMIC-WALL 300X450,tiles and flooring (tfl),cladding tiles,ceramic-wall,CERAMIC-WALL 300X450,,CERAMIC-WALL 300X450,CERAMIC-WALL,,BX,India,BX,KGM,12.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",MATT,0.675,CERAMICS,9 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
somany grande precious kotwa white gvt-floor 600 x 1200 9mm,₹1385.51 (₹89.39/SQFT),₹1500.00,8%,SOMANY,https://www.hippostores.com/somany-grande-precious-kotwa-white-gvt-floor-600-x-1200-9mm/product/3000011357,3000011357,tiles and flooring (tfl) > rooms tiles > gvt-floor > GVT-FLOOR 600 X 1200,tiles and flooring (tfl),rooms tiles,gvt-floor,GVT-FLOOR 600 X 1200,,GVT-FLOOR 600 X 1200,GVT-FLOOR,,BX,India,BX,KGM,27.0,,,Somany Ceramics Limited,"V.P.O, Kasar Dist.Jhajjar.Addl.place of business ,Sec-16, Kasar Road Sankhol, Bahadurgarh, Bahadurgarh, Bahadurgarh, HR, 124507",MATT,1.44,VITRIFIED,9 MM,,TFL,SMNY GRD PRE KOTWA WHITE 600 X 1200 9MM,SOMANY CERAMICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient bell skd ohg moroccan art multi hl ceramic-wall 300x600 7mm,₹447.23 (₹46.17/SQFT),₹722.00,38%,ORIENT BELL,https://www.hippostores.com/orient-bell-skd-ohg-moroccan-art-multi-hl-ceramic-wall-300x600-7mm/product/3000011224,3000011224,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,15.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",,0.9,CERAMICS,7 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient bell skd odg marmi marble grey dk ceramic-wall 300x600 7mm,₹447.23 (₹46.17/SQFT),₹722.00,38%,ORIENT BELL,https://www.hippostores.com/orient-bell-skd-odg-marmi-marble-grey-dk-ceramic-wall-300x600-7mm/product/3000011225,3000011225,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,15.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",,0.9,CERAMICS,7 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient bell skd odg williams beige dk ceramic-wall 300x600 7mm,₹447.23 (₹46.17/SQFT),₹722.00,38%,ORIENT BELL,https://www.hippostores.com/orient-bell-skd-odg-williams-beige-dk-ceramic-wall-300x600-7mm/product/3000011222,3000011222,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,15.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",,0.9,CERAMICS,7 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient bell skd odg marmi marble grey lt ceramic-wall 300x600 7mm,₹447.23 (₹46.17/SQFT),₹722.00,38%,ORIENT BELL,https://www.hippostores.com/orient-bell-skd-odg-marmi-marble-grey-lt-ceramic-wall-300x600-7mm/product/3000011223,3000011223,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,15.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",,0.9,CERAMICS,7 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient ehm linear stone grey ceramic-wall 300x450 9mm,₹342.28 (₹47.11/SQFT),₹568.00,40%,ORIENT BELL,https://www.hippostores.com/orient-ehm-linear-stone-grey-ceramic-wall-300x450-9mm/product/3000011426,3000011426,tiles and flooring (tfl) > cladding tiles > ceramic-wall > CERAMIC-WALL 300X450,tiles and flooring (tfl),cladding tiles,ceramic-wall,CERAMIC-WALL 300X450,,CERAMIC-WALL 300X450,CERAMIC-WALL,,BX,India,BX,KGM,12.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",MATT,0.675,CERAMICS,9 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orient ehm brick white ceramic-wall 300x450 9mm,₹342.28 (₹47.11/SQFT),₹568.00,40%,ORIENT BELL,https://www.hippostores.com/orient-ehm-brick-white-ceramic-wall-300x450-9mm/product/3000011432,3000011432,tiles and flooring (tfl) > cladding tiles > ceramic-wall > CERAMIC-WALL 300X450,tiles and flooring (tfl),cladding tiles,ceramic-wall,CERAMIC-WALL 300X450,,CERAMIC-WALL 300X450,CERAMIC-WALL,,BX,India,BX,KGM,12.0,,,ORIENT BELL LIMITED,"PLOT NO 8, A-75 TO A-80, A-85 and A-22, INDUSTRIAL AREA,, Sikandrabad road, Sikandrabad, Bulandshahar, UP, 203205",MATT,0.675,CERAMICS,9 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria zoya gris polished ceramic-wall 300x600 8mm,₹576.8 (₹59.54/SQFT),₹800.00,28%,KAJARIA,https://www.hippostores.com/kajaria-zoya-gris-polished-ceramic-wall-300x600-8mm/product/3000011485,3000011485,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,16.0,,,VINAYAK TRADING COMPANY(LCL),"RAM KRISHAN PURAM SINDHOLI G.T ROAD ALIGARH, ALIGARH, UP, 202001",POLISHED,0.9,CERAMICS,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria zoya decor polished ceramic-wall 300x600 8mm,₹576.8 (₹59.54/SQFT),₹800.00,28%,KAJARIA,https://www.hippostores.com/kajaria-zoya-decor-polished-ceramic-wall-300x600-8mm/product/3000011484,3000011484,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,16.0,,,VINAYAK TRADING COMPANY(LCL),"RAM KRISHAN PURAM SINDHOLI G.T ROAD ALIGARH, ALIGARH, UP, 202001",POLISHED,0.9,CERAMICS,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria alia marfil polished ceramic-wall 300x600 8mm,₹576.8 (₹59.54/SQFT),₹800.00,28%,KAJARIA,https://www.hippostores.com/kajaria-alia-marfil-polished-ceramic-wall-300x600-8mm/product/3000011482,3000011482,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,16.0,,,VINAYAK TRADING COMPANY(LCL),"RAM KRISHAN PURAM SINDHOLI G.T ROAD ALIGARH, ALIGARH, UP, 202001",POLISHED,0.9,CERAMICS,8 MM,,TFL,KJRA ALIA MARFIL POLISHED300X600 8MM,KAJARIA CERAMICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria osaka marfil polished ceramic-wall 300x600 8mm,₹576.8 (₹59.54/SQFT),₹800.00,28%,KAJARIA,https://www.hippostores.com/kajaria-osaka-marfil-polished-ceramic-wall-300x600-8mm/product/3000011487,3000011487,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,16.0,,,VINAYAK TRADING COMPANY(LCL),"RAM KRISHAN PURAM SINDHOLI G.T ROAD ALIGARH, ALIGARH, UP, 202001",POLISHED,0.9,CERAMICS,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria osaka décor polished ceramic-wall 300x600 8mm,₹576.8 (₹59.54/SQFT),₹800.00,28%,KAJARIA,https://www.hippostores.com/kajaria-osaka-d-cor-polished-ceramic-wall-300x600-8mm/product/3000011486,3000011486,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,16.0,,,VINAYAK TRADING COMPANY(LCL),"RAM KRISHAN PURAM SINDHOLI G.T ROAD ALIGARH, ALIGARH, UP, 202001",POLISHED,0.9,CERAMICS,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria cleo beige ceramic-wall 300x600 8mm,₹555.32 (₹57.32/SQFT),₹710.00,22%,KAJARIA,https://www.hippostores.com/kajaria-cleo-beige-ceramic-wall-300x600-8mm/product/3000011488,3000011488,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,16.0,,,VINAYAK TRADING COMPANY(LCL),"RAM KRISHAN PURAM SINDHOLI G.T ROAD ALIGARH, ALIGARH, UP, 202001",MATT,0.9,CERAMICS,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria miley sand décor ceramic-wall 300x600 8mm,₹535.38 (₹55.26/SQFT),₹680.00,21%,KAJARIA,https://www.hippostores.com/kajaria-miley-sand-d-cor-ceramic-wall-300x600-8mm/product/3000011492,3000011492,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,16.0,,,VINAYAK TRADING COMPANY(LCL),"RAM KRISHAN PURAM SINDHOLI G.T ROAD ALIGARH, ALIGARH, UP, 202001",MATT,0.9,CERAMICS,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kajaria julia marfil décor ceramic-wall 300x600 8mm,₹535.38 (₹55.26/SQFT),₹680.00,21%,KAJARIA,https://www.hippostores.com/kajaria-julia-marfil-d-cor-ceramic-wall-300x600-8mm/product/3000011494,3000011494,tiles and flooring (tfl) > bathroom tiles > ceramic-wall > CERAMIC-WALL 300X600,tiles and flooring (tfl),bathroom tiles,ceramic-wall,CERAMIC-WALL 300X600,,CERAMIC-WALL 300X600,CERAMIC-WALL,,BX,India,BX,KGM,16.0,,,VINAYAK TRADING COMPANY(LCL),"RAM KRISHAN PURAM SINDHOLI G.T ROAD ALIGARH, ALIGARH, UP, 202001",MATT,0.9,CERAMICS,8 MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
