Name,Price,Mrp,Discount,Brand,Link,SKU_code,Path,Category 1,Category 2,Category 3,Category 4,Category 5,Product Type,Product Line,Model,UOM,Country of Origin,Sales Unit,Weight/ Volume UOM,Weight/ Volume,Shape,Series,Manufacturer/Importer Name,Manufacturer/Importer Address,Finish,Coverage Area/Box/SQMT,Base Material,Thickness,Module,Material Category,Material Description,External Material Group,Wattage,Type/ Mounting Type,Sub Brand,Fitment,Warranty,KEY,PASSWORD,FINGER PRINT,RFID CARD,Avg.Weight in KG/LTR/GM,Dimension/ Size,Wire Grade,Wire Length (Meter),BLUETOOTH,Pattern,Coverage Area/Box/SFT,Pack Size,Colour Family,Core,Colour Name(CCT),Series/Sub brands,Current Rating(AMP),Wire Area (sq. mm),Lumen,IOT,Size (Cut out) MM,Breaking Capacity,Pole,Way,Assembly Required,Assembly Type,What is in the Box,Product Care Instructions,Style,Age Range (Description),Special Feature,Number of Pcs,Size,Load Capacity,Metal Type,Noise,Steel Grade,Maximum Weight Recommendation,Angle,Occasion,Room Type,Surface Recommendation,Item Firmness Description
indo enviro dumble paver tiles 200x160x60mm m30 grade red,₹603.28 (₹1751.44/SQFT),₹1227.00,51%,INDO ENVIRO,https://www.hippostores.com/indo-enviro-dumble-paver-tiles-200x160x60mm-m30-grade-red/product/3000011463,3000011463,,,,,,,PAVERS,PAVEMENT BLOCKS,,MTK,India,MTK,KGM,3.25,,,INDO ENVIRO INTEGRATED SOLUTIO,"217 A, OKHLA PHASE - III,, DELHI, DL, 110020",MATT,0.032,CONCRETE,60MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-brass patili & karchi,₹4419.99,,,P-TAL,https://www.hippostores.com/p-tal-brass-patili-karchi/product/3000011513,3000011513,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-brass dosa tawa,₹3449.99,,,P-TAL,https://www.hippostores.com/p-tal-brass-dosa-tawa/product/3000011514,3000011514,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-brass sauce pan (m,₹1653.99,,,P-TAL,https://www.hippostores.com/p-tal-brass-sauce-pan-m/product/3000011511,3000011511,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-brass sauce pan (xs),₹1333.01,,,P-TAL,https://www.hippostores.com/p-tal-brass-sauce-pan-xs/product/3000011512,3000011512,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-brass paraat,₹2567.99,,,P-TAL,https://www.hippostores.com/p-tal-brass-paraat/product/3000011517,3000011517,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-brass ghee pot,₹1231,,,P-TAL,https://www.hippostores.com/p-tal-brass-ghee-pot/product/3000011515,3000011515,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-brass frustum vase (s),₹1784.98,,,P-TAL,https://www.hippostores.com/p-tal-brass-frustum-vase-s/product/3000011526,3000011526,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-brass frustum vase (m),₹2584.94,,,P-TAL,https://www.hippostores.com/p-tal-brass-frustum-vase-m/product/3000011527,3000011527,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-gift box of teacup & coasters,₹4065.92,,,P-TAL,https://www.hippostores.com/p-tal-gift-box-of-teacup-coasters/product/3000011524,3000011524,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-brass frustum vase (l),₹3284.94,,,P-TAL,https://www.hippostores.com/p-tal-brass-frustum-vase-l/product/3000011528,3000011528,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-brass urli,₹3208.93,,,P-TAL,https://www.hippostores.com/p-tal-brass-urli/product/3000011525,3000011525,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-copper tumbler,₹1985,,,P-TAL,https://www.hippostores.com/p-tal-copper-tumbler/product/3000011531,3000011531,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,COPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-copper water dispenser 10l,₹9571.98,,,P-TAL,https://www.hippostores.com/p-tal-copper-water-dispenser-10l/product/3000011530,3000011530,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,COPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-inscence stick holder,₹399.99,,,P-TAL,https://www.hippostores.com/p-tal-inscence-stick-holder/product/3000011520,3000011520,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-brass bell,₹650.03,,,P-TAL,https://www.hippostores.com/p-tal-brass-bell/product/3000011521,3000011521,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-copper water dispenser 3l,₹6361.98,,,P-TAL,https://www.hippostores.com/p-tal-copper-water-dispenser-3l/product/3000011529,3000011529,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,COPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-brass roli chawal holder,₹399.99,,,P-TAL,https://www.hippostores.com/p-tal-brass-roli-chawal-holder/product/3000011522,3000011522,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-kansa thali set (s),₹6277.98,,,P-TAL,https://www.hippostores.com/p-tal-kansa-thali-set-s/product/3000011533,3000011533,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,COPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-copper frying pan,₹2665.01,,,P-TAL,https://www.hippostores.com/p-tal-copper-frying-pan/product/3000011532,3000011532,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,COPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-brass diya,₹265,,,P-TAL,https://www.hippostores.com/p-tal-brass-diya/product/3000011523,3000011523,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,BRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indo enviro brick paver tiles 300x150x100mm m30 grade yellow,₹1097.4 (₹2265.58/SQFT),₹2232.00,51%,INDO ENVIRO,https://www.hippostores.com/indo-enviro-brick-paver-tiles-300x150x100mm-m30-grade-yellow/product/3000011451,3000011451,,,,,,,PAVERS,PAVEMENT BLOCKS,,MTK,India,MTK,KGM,5.5,,,INDO ENVIRO INTEGRATED SOLUTIO,"217 A, OKHLA PHASE - III,, DELHI, DL, 110020",MATT,0.045,CONCRETE,100MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-copper puja thaali,₹1734.97,,,P-TAL,https://www.hippostores.com/p-tal-copper-puja-thaali/product/3000011535,3000011535,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,COPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p-tal-kansa thali set (l),₹8949.96,,,P-TAL,https://www.hippostores.com/p-tal-kansa-thali-set-l/product/3000011534,3000011534,,,,,,,BRASS METAL,HANDMADE,,PCE,India,PCE,KGM,0.0,,HANDMADE,,,POLISH,,COPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive rolling shutter pvc silver 450mm,₹8609.01,₹12800.00,33%,OLIVE,https://www.hippostores.com/olive-rolling-shutter-pvc-silver-450mm-model-311-003-006-0/product/6000019615,6000019615,,,,,,,PVC,ROLLER SHUTTER,311 003 006 0,SET,India,SET,KGM,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive rolling shutter pvc silver 600mm,₹9416.11,₹14000.00,33%,OLIVE,https://www.hippostores.com/olive-rolling-shutter-pvc-silver-600mm-model-311-003-002-0/product/6000019616,6000019616,,,,,,,PVC,ROLLER SHUTTER,311 003 002 0,SET,India,SET,KGM,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive rolling shutter pvc silver 900mm,₹10626.75,₹15800.00,33%,OLIVE,https://www.hippostores.com/olive-rolling-shutter-pvc-silver-900mm-model-311-003-004-0/product/6000019617,6000019617,,,,,,,PVC,ROLLER SHUTTER,311 003 004 0,SET,India,SET,KGM,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive rolling shutter pvc black 450mm,₹8609.01,₹12800.00,33%,OLIVE,https://www.hippostores.com/olive-rolling-shutter-pvc-black-450mm-model-311-003-007-0/product/6000019618,6000019618,,,,,,,PVC,ROLLER SHUTTER,311 003 007 0,SET,India,SET,KGM,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive rolling shutter pvc black 600mm,₹9416.11,₹14000.00,33%,OLIVE,https://www.hippostores.com/olive-rolling-shutter-pvc-black-600mm-model-311-003-008-0/product/6000019619,6000019619,,,,,,,PVC,ROLLER SHUTTER,311 003 008 0,SET,India,SET,KGM,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive rolling shutter pvc black 900mm,₹10626.75,₹15800.00,33%,OLIVE,https://www.hippostores.com/olive-rolling-shutter-pvc-black-900mm-model-311-003-009-0/product/6000019620,6000019620,,,,,,,PVC,ROLLER SHUTTER,311 003 009 0,SET,India,SET,KGM,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
